46 479
46 23 50
37 38 66
40 29 99
34 31 63
23 28 41
41 40 95
2 14 62
6 30 17
27 38 83
25 40 17
41 24 7
23 17 31
24 38 50
5 20 22
14 29 56
6 8 16
21 3 50
11 16 84
27 4 26
46 38 80
9 20 44
45 20 54
33 6 70
11 9 72
33 29 62
19 28 95
36 46 13
42 4 21
13 20 14
29 30 58
24 37 62
46 17 7
36 8 13
42 34 58
18 26 58
33 30 8
15 9 23
44 45 6
10 7 73
33 30 93
7 5 12
35 38 18
25 41 98
29 25 82
13 7 43
42 43 8
26 15 85
24 25 56
9 15 73
43 22 92
40 41 63
11 1 77
15 39 50
30 40 37
33 34 95
23 42 32
5 21 93
3 9 45
43 23 56
29 24 14
1 42 67
4 22 54
8 34 29
22 38 6
34 8 73
3 12 73
15 29 10
35 21 81
35 37 25
33 21 7
20 23 77
23 1 4
21 1 92
16 3 18
24 21 76
4 11 12
3 41 10
22 9 99
32 11 72
29 46 51
12 18 88
36 9 34
23 28 97
4 7 14
40 18 33
32 33 77
36 33 9
41 18 10
7 2 90
15 11 81
21 28 77
13 30 2
11 12 26
13 5 94
42 14 33
41 29 42
24 18 1
3 13 28
22 7 17
41 45 23
44 7 85
45 8 18
22 20 63
17 8 46
41 35 76
37 31 86
9 14 43
3 28 43
18 29 39
31 42 63
20 37 87
27 6 46
22 37 26
20 15 77
12 29 69
41 19 100
41 37 5
44 43 3
4 28 36
41 2 47
6 16 79
31 26 69
30 17 33
31 34 91
42 46 16
18 5 68
6 31 55
37 1 77
3 15 59
38 36 12
7 25 32
35 46 82
41 29 14
33 32 6
22 43 73
44 8 22
37 39 81
42 7 2
38 9 30
45 36 98
15 18 51
46 35 83
38 39 40
27 9 88
43 40 66
23 40 65
20 11 65
44 20 23
36 7 85
11 42 7
20 34 54
5 3 10
5 31 99
24 34 4
11 33 43
28 8 18
34 23 10
12 29 50
28 9 81
42 14 18
30 37 91
41 2 19
41 24 34
27 21 57
42 25 32
11 27 22
1 38 58
40 29 18
45 22 23
1 31 28
38 12 44
19 38 50
42 10 34
15 2 70
37 6 1
17 37 39
19 31 29
37 40 21
13 33 2
27 9 51
37 43 23
39 28 6
37 13 18
12 27 4
13 43 60
16 18 89
7 44 21
28 25 70
6 4 31
40 2 23
25 43 76
18 31 74
44 18 61
11 33 51
39 31 34
40 35 56
38 27 42
12 14 24
39 23 57
13 19 89
14 23 12
26 3 12
6 19 70
4 38 84
42 46 63
18 37 98
38 10 92
17 41 54
30 44 70
26 39 50
16 46 2
10 9 55
1 40 84
43 4 78
7 27 67
2 22 78
46 24 54
14 29 50
27 19 72
39 45 67
1 7 10
18 30 45
30 43 2
39 25 97
5 16 36
20 38 31
19 39 9
8 26 47
40 41 80
32 13 50
19 35 2
5 7 72
12 1 44
37 35 31
1 39 65
3 24 78
15 29 50
23 27 88
45 30 87
44 35 63
35 34 60
17 42 89
15 31 59
37 3 56
12 46 78
15 4 69
42 32 11
8 22 72
41 19 56
15 12 100
11 26 6
43 14 100
40 32 97
26 19 76
35 31 26
11 17 24
20 25 28
35 5 1
24 18 64
1 30 20
31 29 26
38 21 68
37 46 31
17 2 29
30 42 94
14 12 90
24 10 65
29 38 37
39 17 70
16 40 29
37 19 22
43 17 2
35 8 38
33 12 87
22 6 65
6 32 51
