74 1101
34 48 65
64 44 95
1 65 5
12 72 10
27 70 37
67 57 23
36 25 91
62 10 47
57 71 22
12 29 39
62 64 27
60 21 45
68 74 37
72 24 56
51 3 69
19 54 43
40 65 7
13 9 38
57 21 21
55 3 1
8 25 20
24 51 36
37 8 77
5 25 4
22 5 48
68 70 39
37 20 51
3 68 72
36 13 9
31 9 4
65 34 9
35 1 63
62 55 90
46 48 42
54 18 98
30 8 67
68 29 16
60 16 78
13 1 57
65 44 50
37 67 19
20 53 69
65 46 1
28 58 3
10 5 84
41 49 79
55 8 48
45 57 6
44 18 46
32 71 50
6 4 52
48 19 21
27 17 35
31 12 32
23 65 92
11 68 30
48 19 39
3 11 67
72 56 92
25 16 89
61 55 81
12 39 93
25 40 28
53 5 23
43 51 45
44 11 24
30 46 43
38 58 41
48 41 63
54 61 37
73 71 43
52 32 8
69 12 52
19 43 37
60 65 100
32 45 33
61 19 5
24 9 43
42 5 56
19 1 58
56 43 89
45 17 81
71 46 34
59 26 7
15 59 17
36 12 26
7 37 2
35 67 21
32 11 4
63 54 1
46 13 34
59 32 59
25 54 84
14 65 44
20 3 63
48 67 84
50 59 73
9 13 52
8 12 44
19 7 83
74 43 43
25 24 70
54 41 24
38 25 3
46 37 9
36 20 2
1 22 66
68 46 72
9 10 10
14 39 18
35 62 36
74 51 1
3 41 90
8 27 65
13 67 2
7 50 89
23 19 83
32 27 78
44 33 43
51 29 80
4 50 47
74 50 69
29 6 13
48 26 5
58 35 26
64 22 71
38 10 90
40 27 82
66 33 82
37 46 53
69 38 59
60 7 95
2 52 81
35 9 20
1 11 37
40 50 74
22 66 26
14 69 27
68 19 86
5 69 32
16 26 58
47 9 96
74 16 39
66 24 100
2 44 15
7 65 91
41 42 47
28 19 95
17 5 61
11 67 51
12 44 36
58 34 29
38 52 64
16 43 3
58 12 1
30 41 58
27 12 67
8 16 5
3 8 11
65 31 83
29 55 49
16 15 17
50 71 19
14 15 24
66 55 74
27 58 52
49 71 41
42 58 66
35 14 84
56 9 31
31 41 44
3 33 40
25 59 8
61 49 13
74 6 78
52 3 97
8 73 13
43 71 17
48 1 82
29 74 3
72 9 10
51 41 26
17 21 37
13 67 1
18 34 90
22 62 10
35 53 53
1 16 88
58 63 87
51 74 41
42 71 4
16 4 6
15 25 23
5 41 95
33 19 17
15 45 1
52 46 22
45 14 6
56 48 27
55 39 6
52 60 87
16 44 57
5 28 3
62 73 60
21 73 6
15 6 9
28 9 54
17 43 51
34 2 9
59 61 25
58 8 16
66 59 57
57 59 99
42 74 14
11 56 23
12 62 56
13 74 8
28 10 27
19 10 69
70 34 63
11 32 74
53 49 9
30 48 51
23 63 7
50 37 2
48 22 11
64 56 22
24 15 66
53 58 94
19 14 57
13 24 25
73 35 15
4 39 4
32 17 9
8 71 74
51 28 69
6 20 97
38 12 8
59 13 35
36 43 79
67 42 75
59 5 31
16 51 91
32 9 32
50 5 45
40 62 15
1 2 41
71 50 20
39 53 40
47 60 56
40 11 49
29 36 25
21 29 71
31 53 17
25 47 33
45 28 30
69 1 80
18 35 31
19 71 65
30 46 9
71 2 65
56 16 20
2 27 5
38 42 8
25 38 60
59 21 87
31 17 36
64 32 59
52 8 31
10 34 63
66 50 97
69 12 94
53 17 48
42 38 37
20 2 46
65 1 49
48 64 97
16 65 3
9 24 9
66 45 18
7 68 50
36 15 3
10 26 95
19 67 54
60 38 81
15 12 61
36 74 61
18 62 16
74 27 1
4 33 59
4 42 37
45 65 65
65 67 97
63 12 64
31 54 75
5 60 49
60 67 62
1 35 60
17 44 42
7 61 28
61 23 89
2 15 8
51 37 23
49 8 91
73 15 91
6 18 51
19 21 59
58 52 27
41 44 73
44 39 71
39 49 6
64 52 23
38 41 7
29 40 93
73 35 5
70 49 50
32 6 88
37 68 38
13 65 34
34 51 12
20 70 14
47 69 77
16 68 3
29 41 94
45 55 1
11 74 2
14 4 65
63 12 41
62 42 48
20 57 80
38 47 59
60 10 81
56 66 2
58 16 72
74 57 33
26 42 70
67 68 77
38 25 49
24 46 30
41 37 11
72 10 26
8 28 80
33 32 62
61 65 68
22 59 65
62 34 40
39 45 40
37 64 54
12 16 10
22 39 77
74 29 56
27 40 95
52 5 95
64 62 59
41 43 90
12 61 18
1 60 13
25 60 74
69 39 56
65 15 32
29 33 67
60 22 36
55 37 44
50 65 63
12 26 78
44 32 44
34 69 61
72 44 60
21 28 73
70 9 94
36 43 82
74 22 25
2 45 21
31 66 12
4 43 90
46 64 40
2 65 8
64 36 42
58 40 25
11 24 23
14 15 93
37 29 46
65 8 19
11 53 59
26 74 8
22 14 52
72 41 27
9 8 23
4 35 85
61 22 92
50 66 18
28 60 93
16 46 100
60 48 84
64 50 80
54 28 76
43 23 10
10 74 84
17 19 42
31 26 97
46 47 81
2 52 1
23 40 98
69 59 20
54 52 24
15 62 38
47 32 9
15 11 54
72 55 28
69 27 95
35 12 85
62 59 73
67 23 33
23 52 81
30 21 22
51 30 86
3 38 80
14 47 17
23 52 90
15 23 37
63 51 32
64 67 16
23 66 92
49 44 12
59 30 22
35 5 91
6 54 84
30 31 99
45 65 50
14 65 98
29 13 98
7 30 26
14 45 92
67 25 78
14 61 46
19 29 39
17 34 44
2 4 91
1 35 54
9 7 44
20 8 52
14 19 58
40 26 14
60 45 28
24 35 81
17 26 58
46 15 26
25 42 1
17 42 30
70 38 17
21 35 48
56 37 50
61 68 72
36 11 84
25 67 94
8 17 69
13 66 64
57 25 53
49 28 45
56 3 75
67 8 39
1 30 69
28 69 11
55 70 40
71 32 27
32 3 85
64 24 40
8 51 67
23 57 11
32 70 84
56 19 28
20 64 95
68 44 12
21 41 2
47 49 83
16 65 77
3 8 61
50 61 37
19 58 89
42 41 27
25 15 25
45 22 74
70 33 41
66 17 21
18 14 23
24 74 68
68 56 4
44 49 50
2 13 55
41 21 24
12 45 32
6 28 54
72 47 51
20 73 27
17 34 57
68 58 59
70 57 7
59 10 53
30 61 49
73 17 80
25 49 41
52 5 71
24 16 99
65 51 83
71 47 38
74 59 54
67 40 85
42 66 83
48 16 23
37 56 16
69 47 54
49 13 51
40 16 80
65 62 12
68 16 98
26 7 29
52 73 71
41 47 63
36 35 54
29 20 100
58 62 74
20 28 6
29 55 76
24 10 42
35 48 24
56 59 86
39 9 52
44 30 41
2 55 56
44 38 54
6 16 38
20 42 35
10 21 67
10 41 45
23 28 73
1 68 59
71 54 54
48 41 75
60 49 6
13 39 91
12 26 31
45 32 73
22 20 62
54 73 32
38 63 95
61 19 35
13 25 31
58 42 82
32 24 89
23 64 31
21 28 44
67 46 10
38 36 16
74 42 72
37 7 2
11 1 11
63 64 63
8 28 10
21 7 88
65 60 19
40 29 59
57 36 57
44 58 9
2 12 62
49 39 49
24 55 45
27 24 81
19 27 82
53 66 13
32 63 62
16 46 44
9 29 8
29 60 33
45 58 75
57 52 10
51 25 86
50 32 76
60 6 40
57 69 90
31 26 50
10 2 76
42 62 94
21 72 73
17 27 17
52 15 84
16 8 35
66 1 8
18 53 98
29 2 55
11 15 48
74 18 92
6 11 76
20 5 4
63 48 59
38 62 36
8 51 25
39 16 64
28 57 22
41 67 13
48 56 67
15 51 88
15 41 53
19 40 2
70 29 29
23 20 87
71 37 81
10 29 16
20 25 98
72 3 83
4 31 45
52 4 56
40 30 99
39 41 93
5 63 1
15 3 44
8 65 72
72 45 85
24 12 78
15 55 63
39 22 79
73 51 40
50 29 75
12 42 91
10 22 31
52 34 65
3 33 66
44 36 92
68 59 9
55 67 10
24 16 57
46 34 96
10 15 1
8 15 80
42 66 50
10 34 14
58 31 27
45 59 62
8 18 94
26 56 32
24 17 49
72 69 69
20 58 5
26 49 2
60 17 31
54 15 99
19 22 83
10 4 89
61 72 28
67 1 69
23 14 11
38 35 32
6 44 95
42 21 20
35 16 57
52 53 56
65 67 48
23 24 61
7 13 61
27 58 64
41 27 57
43 66 49
19 73 30
18 42 74
43 24 80
49 72 36
25 56 15
8 1 55
29 65 83
14 27 28
49 52 76
48 60 37
72 56 98
34 25 18
29 15 91
25 68 16
46 59 35
62 6 41
13 32 19
28 22 9
34 66 74
69 33 72
65 5 96
23 19 76
32 67 18
46 29 21
70 57 72
24 8 44
14 53 12
8 71 82
73 13 44
62 51 39
15 52 43
64 62 100
65 74 52
16 21 89
21 6 1
36 16 2
55 36 31
33 21 66
68 55 2
31 21 73
11 54 69
51 40 96
33 53 18
30 2 91
33 73 85
48 60 23
60 25 2
70 24 7
13 18 92
17 35 77
62 50 97
12 50 85
21 42 39
56 19 97
63 32 73
28 72 5
44 19 11
31 3 33
26 74 31
31 46 13
52 18 47
1 6 55
5 60 89
55 11 59
30 15 66
26 56 13
61 17 46
41 45 51
6 11 34
16 9 74
61 5 90
67 63 16
59 20 41
36 60 68
41 29 97
3 38 18
37 55 14
36 60 77
41 68 43
44 2 71
35 5 11
38 60 88
12 65 97
54 12 11
13 65 47
72 30 67
58 71 89
20 1 95
68 34 27
58 12 21
38 41 65
64 37 29
54 33 70
70 19 58
27 59 19
23 45 83
44 70 34
23 35 60
2 10 72
65 25 41
43 36 35
1 33 31
4 53 54
37 6 4
24 35 28
43 55 57
6 70 88
73 17 32
63 13 64
11 67 30
68 14 90
29 49 83
12 24 46
32 54 60
43 9 26
26 10 41
5 35 9
58 11 43
36 23 5
46 34 99
30 11 18
20 13 68
72 11 31
11 17 47
4 59 97
17 69 88
63 72 6
35 41 90
52 19 52
60 36 29
2 17 98
31 48 53
71 11 9
23 54 41
25 1 28
3 6 75
8 74 83
55 17 17
30 53 47
52 53 50
1 9 87
72 4 9
30 66 75
25 24 57
4 22 71
67 43 74
20 70 67
47 64 15
69 20 82
50 58 73
17 24 58
9 11 96
71 52 64
5 15 62
31 74 65
50 60 33
17 16 72
37 27 49
14 5 92
31 24 55
24 61 8
13 20 48
31 59 40
39 14 42
56 72 89
46 3 88
72 41 67
24 27 24
36 71 67
6 9 72
51 7 21
10 59 14
33 60 34
68 51 88
9 24 7
54 52 55
31 41 9
27 22 91
29 5 13
10 61 60
41 18 50
28 29 2
34 9 27
41 28 82
64 74 77
49 29 27
38 55 57
20 71 27
33 51 70
10 54 20
60 62 45
35 28 87
10 31 64
7 59 84
1 14 35
19 53 19
61 58 54
13 30 51
4 64 62
73 19 41
56 54 58
24 33 94
73 7 48
3 35 78
62 58 22
2 35 100
11 44 36
51 4 100
