167 10295
46 122 33
162 16 29
167 144 88
55 117 60
11 162 8
48 10 32
57 32 94
165 131 68
122 116 56
57 11 46
11 141 70
42 164 42
17 116 35
52 12 19
162 71 86
121 90 73
134 33 39
147 11 6
155 9 60
59 111 7
65 95 89
158 42 30
132 18 3
148 12 19
27 81 8
142 147 80
113 86 25
128 21 23
150 19 93
57 50 40
145 9 26
155 62 44
130 95 87
142 143 82
18 49 9
138 64 33
2 154 59
36 128 19
107 2 69
167 45 58
46 15 68
123 149 11
70 30 46
147 117 1
125 22 85
104 140 15
68 52 40
123 128 73
85 101 53
102 29 5
128 113 83
63 120 10
15 100 16
47 166 36
131 39 14
149 152 73
39 147 33
149 143 24
131 157 6
153 154 87
18 129 15
95 61 65
61 119 57
1 141 72
3 12 100
34 131 9
98 5 13
56 152 37
159 80 15
144 47 38
147 1 68
56 46 55
92 165 97
89 116 100
108 50 39
102 12 78
139 6 69
30 79 10
36 123 38
89 91 43
167 9 10
16 142 50
146 105 94
147 121 69
153 59 92
13 6 73
100 108 27
84 95 48
118 60 14
33 28 5
22 15 35
5 129 16
69 4 66
109 76 1
9 53 12
3 48 36
142 124 58
161 74 90
50 72 88
121 142 50
120 125 29
75 104 87
3 111 55
47 40 31
138 149 66
110 55 67
162 75 59
38 101 20
120 162 32
143 49 36
65 140 63
152 27 92
24 43 67
91 81 92
164 107 39
23 163 51
166 119 6
163 49 67
94 31 27
65 92 22
51 16 52
54 125 13
39 54 60
63 121 86
99 79 93
66 108 27
69 103 58
71 134 38
100 112 95
18 10 26
146 47 21
23 157 98
9 129 20
114 103 25
72 66 56
66 87 89
141 20 74
161 166 42
115 116 25
157 106 6
78 83 79
142 132 16
78 141 20
129 150 58
166 77 22
153 158 60
122 53 79
15 83 51
85 14 29
138 58 18
116 4 53
115 88 47
9 75 26
87 88 93
79 130 100
138 70 28
93 144 14
18 73 95
129 81 79
67 25 59
130 117 26
127 13 93
86 26 93
54 64 100
76 34 21
99 10 97
57 92 79
31 68 52
42 14 32
167 50 94
67 34 64
161 83 20
146 23 27
45 79 41
119 141 59
33 18 80
14 75 55
113 40 72
90 146 35
69 109 91
67 46 10
53 145 41
136 48 73
100 164 15
81 166 91
121 2 15
49 42 36
30 118 61
153 55 2
125 132 29
9 151 34
104 90 7
165 41 85
138 9 31
164 73 13
142 46 83
1 95 62
100 160 17
32 104 99
17 67 90
56 14 24
20 21 83
103 49 66
75 33 7
82 114 46
93 158 46
47 15 67
140 75 9
143 150 63
51 165 83
9 66 47
104 87 59
92 158 15
71 121 71
138 159 96
117 46 93
132 16 25
146 119 98
3 35 18
35 49 77
27 60 17
160 78 76
123 40 15
157 45 79
1 44 73
99 33 70
88 19 36
65 166 37
140 91 74
105 128 100
161 50 98
116 12 24
12 24 88
61 142 96
106 47 55
13 32 60
55 95 86
9 127 40
156 113 21
105 28 98
133 104 84
1 132 78
67 33 30
154 2 98
117 140 34
108 10 22
157 167 45
165 23 27
30 3 70
147 75 72
51 158 93
61 67 43
108 86 17
35 43 16
76 2 41
159 54 54
48 63 60
33 141 1
141 4 51
80 164 44
47 86 81
162 145 52
45 32 49
7 106 81
112 88 91
167 104 73
31 153 98
91 49 74
89 1 60
94 57 14
64 27 2
111 128 15
160 150 86
67 56 27
136 155 23
98 19 16
10 85 23
63 128 23
39 137 29
1 10 71
32 135 54
107 101 92
118 106 77
157 65 47
21 103 64
50 95 19
57 135 20
151 10 89
104 38 48
128 149 87
4 15 59
82 125 22
75 104 34
28 85 60
20 127 67
123 144 98
115 147 90
111 20 81
26 3 34
63 100 82
147 134 76
13 119 18
54 39 28
17 70 67
19 7 39
135 122 34
20 2 72
87 84 16
51 23 2
75 41 99
148 161 34
132 7 29
32 139 1
163 151 25
157 113 64
94 100 74
152 29 48
89 16 58
121 158 62
128 3 90
29 30 70
95 152 89
115 33 82
42 142 30
38 75 35
160 17 41
135 89 99
78 48 32
45 70 7
90 22 78
127 64 29
38 128 83
146 92 61
131 140 96
87 102 46
151 95 38
86 22 29
81 160 89
129 155 83
76 12 58
33 157 92
28 128 12
68 18 55
10 128 96
58 123 90
150 6 22
78 161 30
164 127 62
40 153 23
70 128 99
31 59 58
159 16 30
37 82 88
85 120 79
50 17 31
80 110 12
123 122 42
131 17 2
52 10 83
114 105 31
5 49 50
35 79 62
10 105 4
50 115 44
60 122 14
107 105 65
33 161 39
13 21 88
3 144 3
25 7 84
25 39 36
127 103 54
110 7 53
133 80 92
131 107 53
154 75 39
100 48 16
39 58 88
119 20 66
15 161 15
35 125 6
114 111 51
22 44 69
71 135 61
92 56 59
134 153 79
69 81 97
104 138 79
75 144 51
116 84 63
86 9 49
37 94 47
38 25 65
64 13 25
4 90 33
94 148 53
86 3 5
66 85 43
106 87 61
142 120 100
48 16 27
40 19 19
63 166 7
40 98 83
85 149 96
91 66 83
141 52 26
8 86 33
121 157 78
153 57 35
64 161 44
49 69 99
57 5 97
147 137 66
126 54 6
149 53 96
87 115 68
134 48 39
68 105 90
27 42 31
124 155 33
67 81 18
156 67 81
118 69 8
95 121 81
144 22 91
112 49 33
113 90 95
46 19 17
133 126 49
77 128 60
165 32 23
165 130 100
139 103 4
43 45 86
69 22 1
51 100 35
79 50 26
102 144 7
130 46 1
80 157 32
92 152 22
98 35 15
48 46 40
85 1 66
118 18 19
103 39 38
18 132 35
54 123 77
2 75 23
124 55 44
37 132 5
74 21 30
128 61 29
108 19 31
130 136 52
32 63 61
60 158 60
83 52 97
78 23 17
54 32 80
47 77 36
150 148 63
116 148 50
154 13 8
28 147 67
84 152 45
34 61 22
161 88 3
77 17 70
134 6 4
55 161 53
89 58 2
151 81 37
137 154 48
159 166 16
13 155 9
20 140 74
69 10 17
13 91 24
127 65 43
147 4 34
15 88 10
45 89 75
148 159 56
41 96 29
3 24 7
130 126 20
134 103 58
165 34 58
18 140 30
113 39 11
61 92 9
129 147 18
151 95 93
66 82 97
165 101 4
39 109 11
14 145 59
131 3 38
87 12 100
37 78 24
99 59 99
117 12 27
44 34 68
41 103 82
34 123 95
158 135 73
77 93 41
18 89 41
57 166 30
104 130 68
37 152 94
162 155 16
143 11 1
61 117 79
143 116 54
24 5 69
53 16 37
148 56 62
17 102 36
86 3 47
105 121 73
49 33 97
33 92 31
148 17 70
162 111 94
142 111 93
135 37 98
149 30 70
17 40 97
131 63 65
15 41 69
35 65 74
98 136 42
94 30 32
32 51 90
122 7 99
5 110 98
158 132 17
67 156 5
54 77 54
136 38 3
107 84 74
167 123 99
72 107 21
123 96 57
130 35 93
46 39 68
98 80 2
87 80 45
37 5 30
75 96 65
132 64 68
38 13 2
100 155 25
69 90 93
22 145 68
9 65 90
31 81 90
64 143 82
127 15 9
14 109 68
83 99 9
124 99 72
117 164 87
74 8 49
5 111 70
22 141 70
11 14 72
140 89 30
32 86 30
36 101 94
133 153 86
68 26 81
57 12 47
20 95 47
31 67 84
127 144 15
91 151 74
91 68 76
10 28 67
99 144 61
20 37 42
108 36 77
19 140 86
77 5 45
16 51 97
41 152 54
139 69 61
64 102 27
59 93 6
151 123 19
40 54 44
6 33 96
21 43 2
3 2 85
102 7 57
53 109 52
121 68 37
26 147 31
7 104 37
15 142 46
111 117 3
64 1 96
62 122 65
113 51 50
59 126 75
53 6 75
72 30 56
69 79 68
70 29 12
76 39 46
144 160 93
123 118 71
16 74 94
60 17 55
91 7 79
166 47 66
27 131 33
31 127 47
155 26 29
52 34 66
80 136 41
126 77 71
164 162 32
51 132 55
7 103 54
59 107 38
12 146 5
46 144 93
140 129 34
41 156 14
17 3 15
159 109 89
149 15 6
39 22 57
93 122 70
67 154 25
144 32 42
160 91 100
92 138 47
14 71 44
124 163 59
130 140 10
73 77 3
166 139 18
1 89 86
42 123 19
145 33 11
24 15 75
21 63 91
75 106 95
82 146 96
142 144 83
113 105 16
40 7 79
69 40 72
153 69 8
152 132 40
78 136 83
147 25 40
24 109 60
80 19 4
45 123 20
153 167 58
22 5 9
58 165 89
85 150 68
77 46 21
44 22 5
138 104 83
44 159 10
149 7 20
30 41 43
81 85 38
103 1 69
118 158 93
38 109 48
106 94 90
133 121 11
119 131 44
158 98 74
121 2 72
99 3 6
112 27 21
89 124 77
102 136 38
31 79 15
79 41 61
141 97 81
109 135 88
16 92 86
99 124 3
92 103 15
23 71 77
8 106 31
144 47 16
15 66 9
53 38 93
134 1 91
85 38 25
17 83 91
151 131 60
51 42 70
103 2 11
46 11 61
141 106 22
50 163 100
132 78 58
12 50 40
87 90 64
31 118 64
82 47 49
167 91 57
149 143 15
64 93 20
101 125 37
31 28 26
148 141 29
95 96 13
40 66 96
137 160 85
86 62 62
4 111 94
58 118 3
98 101 8
108 15 73
125 4 35
40 114 29
147 75 8
10 42 20
36 126 98
106 38 63
127 33 10
115 112 56
35 7 29
97 85 37
72 56 43
97 2 39
46 93 76
53 31 66
68 13 89
74 144 5
151 137 9
62 80 2
34 83 80
107 51 86
146 73 52
41 117 7
117 133 51
75 160 10
86 25 8
12 86 97
67 74 17
54 136 5
124 147 36
6 97 28
97 111 66
121 122 99
142 158 47
43 129 45
126 166 77
30 70 9
7 110 28
110 32 74
49 73 48
36 107 98
139 150 81
63 11 84
97 11 64
21 73 57
83 119 32
131 6 83
21 85 67
34 22 83
25 68 68
23 81 94
6 21 46
113 71 97
119 28 39
166 31 5
45 1 15
67 44 87
98 109 87
50 27 26
78 148 14
138 146 1
64 91 57
24 66 55
54 96 67
137 51 60
16 46 63
98 141 12
137 85 58
46 150 84
76 122 4
163 84 28
151 107 92
44 32 11
147 95 33
29 34 17
9 94 67
38 86 22
86 47 22
54 85 29
10 94 34
138 98 81
3 73 46
49 19 67
41 61 74
77 7 27
124 26 1
63 158 93
109 154 59
107 59 57
102 157 18
126 67 30
145 144 18
111 49 34
117 112 75
150 69 14
53 76 77
29 111 92
27 93 51
120 59 42
163 72 31
59 158 44
67 8 2
116 126 47
72 20 65
18 59 43
163 74 77
86 73 51
131 105 51
109 140 16
150 80 28
64 99 15
34 144 35
23 21 69
95 6 41
18 112 54
17 135 94
112 74 67
166 53 19
65 68 32
103 12 54
49 79 94
60 159 17
116 41 60
151 83 98
30 120 98
90 137 98
45 144 26
25 111 77
32 85 77
145 106 5
82 38 42
125 111 82
58 167 45
61 15 33
13 74 35
42 32 90
19 64 67
9 73 78
48 34 34
89 55 96
141 16 26
131 84 5
102 133 51
141 134 18
16 29 85
73 97 26
74 73 46
71 17 5
3 19 65
97 23 19
92 61 73
36 122 21
117 62 92
107 10 6
128 106 5
23 161 62
81 4 33
84 33 21
89 126 97
123 145 59
121 166 90
18 12 65
101 85 20
99 24 12
115 23 56
41 44 96
64 11 36
10 153 51
55 3 74
158 54 99
41 76 48
160 147 59
152 69 1
10 28 56
40 36 43
25 85 37
48 58 81
78 121 4
126 82 41
160 86 79
6 70 4
78 82 49
39 73 22
80 120 73
105 95 35
19 59 86
132 159 78
51 98 33
25 13 53
29 144 93
76 2 32
135 129 52
87 25 3
66 90 70
52 14 100
134 145 29
39 24 22
11 132 29
13 39 67
118 134 46
100 127 86
122 22 62
157 153 30
9 54 54
38 138 12
110 95 64
132 166 94
44 12 98
105 44 46
49 71 57
138 6 63
43 126 95
58 16 23
93 39 48
123 133 75
114 154 60
10 139 21
34 3 4
145 163 97
31 37 35
56 145 93
12 95 93
165 99 26
46 165 20
68 84 37
133 150 32
117 13 54
134 83 66
128 145 80
13 140 68
92 145 39
96 149 38
108 1 34
134 57 50
92 65 46
112 125 98
135 59 90
37 123 13
47 84 96
32 93 61
35 112 96
24 57 61
78 160 79
2 102 38
8 79 76
9 55 9
35 22 95
8 76 7
106 9 22
157 134 6
37 92 3
130 154 18
41 117 88
129 57 61
150 16 85
53 81 89
56 115 55
134 25 74
54 76 35
46 159 80
158 108 14
149 132 4
137 131 57
34 148 88
158 145 17
88 166 62
106 157 14
148 133 60
63 21 35
93 130 17
31 93 47
98 134 40
6 25 61
166 92 66
82 117 40
55 82 59
83 58 39
79 167 41
5 167 33
77 132 90
164 55 5
27 112 11
120 131 57
27 115 16
39 63 73
57 131 93
149 81 52
96 5 19
99 25 50
82 80 94
42 14 91
167 156 91
66 97 31
93 63 84
118 42 28
101 139 69
109 8 9
46 91 43
84 20 16
56 49 64
108 143 5
35 86 69
121 153 85
46 147 96
40 161 9
142 25 83
163 20 30
81 164 40
43 37 82
97 118 82
34 118 50
5 23 1
44 31 69
50 126 62
48 153 23
21 132 34
125 166 86
67 114 65
141 132 40
115 39 55
145 67 81
120 114 22
52 84 93
125 25 83
165 3 10
43 103 5
67 47 11
83 46 55
132 36 63
105 156 100
155 143 2
91 154 79
74 3 55
165 84 83
137 21 36
142 48 43
67 40 8
150 35 43
111 136 60
122 75 7
12 121 43
100 39 28
141 83 97
10 42 22
165 44 24
10 60 76
156 55 75
15 119 35
156 87 27
150 116 8
38 10 3
137 81 100
139 73 8
147 56 81
157 120 29
30 103 67
150 118 54
44 35 29
61 144 56
89 19 52
155 1 16
63 54 12
90 94 14
47 26 89
2 52 30
38 126 70
18 92 75
155 137 62
116 134 22
126 147 66
16 28 35
121 19 94
31 166 96
126 124 82
69 50 67
32 114 54
30 82 21
75 67 90
114 108 12
130 22 62
44 19 61
111 124 76
120 71 28
56 22 54
20 43 11
34 108 88
50 35 27
50 95 78
164 58 32
107 89 33
110 94 28
126 112 85
106 167 20
156 126 89
104 15 96
17 100 5
152 110 96
123 71 29
167 161 90
59 40 41
111 100 25
24 1 76
68 90 4
112 120 51
42 12 87
116 145 49
5 116 29
131 47 99
151 44 38
102 127 20
102 146 33
131 64 39
142 125 6
49 142 18
157 101 5
41 98 22
42 165 73
108 153 92
126 113 27
84 154 58
53 167 76
56 142 68
157 113 15
161 4 13
25 150 58
84 10 50
13 100 77
83 158 96
8 90 10
33 157 30
80 142 10
20 82 73
50 84 23
36 127 4
164 88 8
4 164 52
146 86 76
162 7 28
21 44 27
118 68 99
98 88 100
68 64 1
75 105 48
135 28 40
28 25 64
29 120 35
118 1 45
116 103 1
73 35 76
127 75 38
92 112 64
134 88 23
108 128 85
2 96 45
151 166 98
69 96 37
80 109 75
4 88 70
141 58 25
118 5 56
117 9 83
84 19 4
90 146 41
19 117 80
85 103 26
4 97 11
38 137 59
78 82 38
66 53 56
64 25 81
150 47 95
139 5 54
5 16 53
53 112 99
152 16 19
80 28 15
140 112 5
6 142 17
166 20 86
153 60 86
56 81 84
69 99 25
43 94 11
43 39 75
105 110 39
79 127 13
160 71 66
49 76 40
71 33 72
99 68 57
135 100 13
32 98 31
6 160 7
114 44 56
82 95 39
58 138 2
107 39 12
34 30 5
77 24 49
154 137 50
156 55 9
98 38 9
167 14 52
28 150 85
69 164 46
163 128 45
17 136 51
11 123 90
59 57 74
15 85 92
79 134 66
79 60 80
10 97 13
20 166 39
142 43 60
157 141 22
16 123 85
97 60 37
97 79 50
21 96 41
119 36 82
89 81 46
28 139 47
20 2 52
95 97 12
91 151 78
59 103 82
3 16 95
41 48 1
137 37 85
134 141 33
125 47 31
7 159 85
143 98 84
19 40 88
107 133 74
31 65 99
16 162 53
109 148 46
18 159 76
84 160 90
61 70 54
62 120 23
163 19 7
93 53 69
78 90 9
78 35 73
166 68 8
79 24 32
127 92 71
75 23 75
51 32 44
140 88 24
12 123 49
14 15 19
106 91 80
38 105 79
30 74 77
125 14 96
140 125 91
149 31 5
49 8 16
156 77 23
115 101 88
89 118 62
38 66 87
36 7 8
114 103 73
39 114 51
111 91 75
39 12 3
119 162 32
43 49 92
54 145 16
107 88 21
4 56 66
56 1 63
92 101 92
79 89 26
2 60 43
90 38 79
79 24 45
4 167 55
138 35 82
145 114 48
78 127 25
130 13 17
71 147 38
6 161 96
42 155 83
135 140 30
123 37 99
67 99 93
106 161 14
39 21 65
24 3 69
123 53 43
11 68 99
89 51 21
91 140 36
142 69 21
87 72 52
93 41 85
94 77 32
69 28 66
49 79 30
112 136 63
110 156 48
45 47 29
33 11 88
16 94 2
11 127 46
31 149 65
89 140 76
46 57 47
142 120 80
62 56 91
62 130 40
30 48 50
60 76 76
107 37 45
49 166 12
51 17 68
132 76 3
36 140 11
146 36 27
36 62 91
88 108 72
114 111 44
37 15 40
110 63 99
68 105 70
35 60 18
55 124 71
53 25 37
129 82 82
54 66 99
43 79 81
98 50 61
136 75 8
53 129 94
128 23 64
129 54 20
96 50 6
67 80 69
156 102 55
17 146 30
148 39 9
87 159 47
32 122 29
105 63 19
34 152 50
80 158 35
162 34 27
29 87 47
113 83 72
154 42 97
136 149 78
159 82 43
57 140 49
16 84 91
117 122 28
42 166 59
96 85 84
6 70 61
134 48 32
135 9 71
67 123 8
143 64 57
14 164 63
53 24 54
63 154 3
68 6 40
76 63 99
155 164 63
69 16 58
109 58 87
59 2 85
136 51 14
79 120 78
10 42 24
104 66 74
7 132 37
156 11 34
131 45 66
127 3 71
86 16 71
51 160 42
144 26 95
49 11 100
43 80 36
40 96 100
167 113 62
54 130 73
15 61 32
70 142 56
75 124 61
126 72 2
42 117 72
43 59 98
24 90 53
77 52 71
148 67 97
4 6 58
118 129 1
99 146 21
114 62 6
112 64 24
40 123 95
6 116 45
165 51 42
73 25 61
153 89 87
111 126 30
157 93 49
103 149 24
26 42 10
162 152 8
156 33 35
35 115 37
126 153 4
62 163 17
37 81 73
156 57 99
88 30 97
33 28 13
33 88 64
12 46 5
94 47 3
155 7 75
3 98 94
82 62 64
84 155 43
87 149 85
27 44 59
30 77 29
102 42 86
22 93 47
139 36 77
66 68 71
163 162 60
119 30 89
167 25 83
121 42 56
109 154 50
114 6 87
108 95 32
17 100 7
89 97 71
45 98 73
107 119 35
22 28 39
131 89 98
160 105 94
106 18 20
114 94 92
97 163 71
22 62 37
34 144 26
40 7 17
114 110 36
150 143 75
25 151 19
124 96 64
119 11 52
53 157 33
113 105 75
129 96 59
127 108 96
144 52 56
113 121 56
29 166 32
119 64 100
40 157 82
154 119 9
67 8 6
8 113 80
154 22 76
105 41 73
57 106 93
18 144 91
157 27 71
88 24 12
131 104 96
141 127 6
112 94 13
33 27 43
59 131 36
149 107 17
47 145 51
45 132 20
155 23 45
15 21 83
91 73 50
72 130 25
86 30 35
104 76 67
40 145 85
89 27 82
9 52 23
142 164 70
112 149 70
146 148 30
126 48 34
161 19 13
72 126 27
164 36 62
43 92 75
57 47 21
157 34 87
88 98 55
38 157 40
16 10 76
83 65 4
164 131 70
119 38 60
77 46 93
98 41 40
75 45 12
104 23 69
31 21 69
57 119 45
30 45 49
59 16 62
39 92 26
114 132 50
148 51 74
153 140 81
42 145 55
9 59 39
124 58 27
164 140 11
80 151 87
21 42 53
80 30 26
110 132 1
75 81 56
9 112 50
101 145 38
3 129 25
125 13 22
35 55 8
108 15 11
51 84 18
160 64 65
122 98 48
39 140 80
65 2 45
149 62 85
31 41 24
120 55 7
37 109 93
12 135 35
91 102 67
123 130 61
167 132 9
153 163 78
84 139 20
167 19 68
105 37 34
146 10 55
71 14 74
162 122 63
9 35 45
46 125 60
25 8 100
55 16 30
135 25 83
120 81 36
28 55 55
45 85 55
112 49 94
120 166 80
131 45 13
56 15 95
102 28 1
146 22 1
116 93 78
55 53 33
86 117 6
31 120 37
35 71 86
29 125 60
26 73 88
23 58 48
33 7 9
109 64 54
147 93 70
151 58 17
150 81 57
151 102 23
9 16 8
11 89 90
71 46 39
47 88 98
157 79 61
69 136 56
68 19 60
163 141 56
15 95 98
136 99 99
20 36 65
120 138 31
21 31 11
36 109 58
83 114 97
66 156 10
82 136 4
26 144 89
161 81 48
32 33 14
127 65 91
16 143 55
17 160 76
51 17 44
31 122 96
89 127 5
58 34 30
50 4 74
165 162 62
163 62 69
122 45 39
21 121 62
34 163 94
117 95 73
47 146 52
102 62 96
104 14 49
103 17 30
83 77 43
120 106 55
93 126 10
50 152 93
97 96 72
56 13 11
8 46 24
129 136 65
69 110 16
85 9 85
27 108 4
87 72 54
30 83 33
152 44 41
125 83 66
48 121 5
137 89 64
70 144 38
110 42 29
74 115 89
162 7 85
14 149 54
163 46 37
30 20 98
147 150 41
52 128 70
109 137 6
42 76 34
78 75 79
116 39 73
49 160 78
89 124 70
121 152 9
105 27 85
37 147 77
69 7 22
8 87 11
38 81 100
150 31 23
149 55 3
60 18 73
35 10 78
83 60 8
112 38 65
134 75 33
164 124 1
152 162 9
1 127 37
64 59 15
49 60 32
133 114 85
2 43 67
80 112 29
24 14 34
141 86 36
146 115 29
26 145 57
8 77 87
12 4 38
89 19 30
165 90 10
133 26 93
118 134 92
19 101 21
115 78 51
91 66 78
152 162 22
47 38 77
119 84 59
28 129 83
145 41 32
38 71 4
26 8 65
84 98 74
36 61 83
41 21 63
124 39 82
11 9 18
104 71 33
96 20 78
28 99 32
165 90 23
152 150 25
4 92 87
87 38 1
134 161 32
63 108 10
91 3 8
147 161 17
163 56 54
30 149 66
62 10 57
38 138 71
128 34 29
134 150 58
47 12 37
45 18 56
115 45 8
127 134 4
4 17 34
20 145 50
7 106 23
152 119 15
163 1 10
21 56 2
44 76 34
128 108 99
65 29 71
109 97 57
6 138 35
117 151 47
147 144 90
143 72 17
65 122 6
127 23 28
4 85 60
115 10 27
86 38 74
123 134 76
127 159 74
65 41 17
1 66 29
118 24 71
167 95 23
151 109 10
163 49 64
90 6 26
39 137 92
44 23 36
98 16 10
50 60 88
67 90 88
70 79 15
147 18 72
56 140 50
91 157 20
13 126 84
160 158 94
103 41 92
116 80 32
134 126 64
80 126 57
17 107 12
96 119 46
106 74 62
85 166 3
11 126 40
89 162 54
84 73 97
73 38 15
14 117 100
155 56 90
167 98 11
107 33 34
135 35 34
74 29 20
86 82 93
153 139 44
122 12 38
137 110 57
53 69 30
125 62 62
68 166 3
8 20 63
85 16 72
117 139 63
162 44 22
96 116 54
39 72 60
57 99 79
161 112 45
66 151 84
134 110 69
163 57 22
149 141 4
161 108 74
4 130 58
24 149 72
133 29 56
54 36 35
39 125 71
163 136 22
20 114 29
156 100 53
9 147 20
64 29 70
108 78 43
29 105 24
149 111 17
74 96 23
97 8 27
129 89 21
145 162 14
41 162 24
37 142 17
141 155 70
12 13 85
112 135 53
129 124 15
116 121 59
48 19 25
135 167 58
148 21 76
161 19 15
35 118 53
16 149 8
112 105 2
112 5 64
88 114 65
87 23 58
62 131 39
33 98 46
73 164 86
119 144 44
128 155 11
149 34 12
3 23 5
18 141 64
100 136 7
4 157 29
84 98 8
151 123 1
80 158 92
149 129 20
154 56 89
121 52 75
88 86 87
149 131 66
33 109 33
150 126 99
153 115 26
32 31 89
136 124 78
73 155 94
103 78 67
58 30 59
11 131 63
161 3 20
1 133 4
121 99 42
48 157 93
14 34 10
99 144 56
154 160 38
124 69 16
49 27 44
80 2 87
128 16 94
94 36 60
31 21 84
43 24 77
54 129 50
127 88 7
156 6 13
79 89 4
27 7 100
23 135 28
6 23 19
14 118 17
63 77 82
157 19 36
100 107 83
22 54 15
163 56 1
68 60 87
35 34 85
128 163 90
73 119 46
96 33 85
95 90 13
167 81 59
159 125 52
43 28 24
36 121 57
122 93 69
126 132 2
160 98 14
58 117 17
63 98 33
34 84 83
91 55 91
83 17 82
18 36 94
101 68 48
124 15 35
56 61 41
79 27 41
150 52 1
91 90 85
89 157 58
64 109 51
87 70 78
106 11 61
23 53 93
163 58 60
127 159 21
118 151 59
103 112 27
54 97 87
116 13 33
149 118 99
127 23 96
96 7 45
64 44 6
104 83 30
33 150 73
27 110 39
1 165 39
40 46 66
146 58 60
29 32 32
46 62 32
100 88 59
85 69 17
89 161 5
28 160 69
142 100 8
137 59 66
134 144 1
145 133 65
155 23 89
68 44 68
124 151 57
1 33 41
122 81 85
1 118 85
57 43 10
101 124 77
38 5 94
81 99 76
50 27 100
140 38 45
30 51 46
6 8 6
144 75 97
137 128 58
104 83 43
98 78 30
101 98 24
85 76 33
111 65 39
96 102 66
99 36 57
67 108 38
71 59 50
25 21 87
17 150 19
35 6 69
94 88 87
33 8 87
45 28 20
99 13 46
117 115 3
39 9 72
41 142 100
49 42 88
72 10 17
133 91 63
16 112 23
65 164 30
93 84 28
17 146 21
69 118 84
163 134 44
85 108 79
105 21 13
49 166 16
13 132 37
97 146 29
20 70 27
109 86 83
154 77 82
133 35 23
156 74 68
118 162 35
17 150 32
17 76 46
132 141 72
73 30 33
23 82 59
69 78 25
79 32 64
66 27 99
4 90 30
3 48 9
58 9 55
80 127 16
165 137 87
