80 1428
47 12 45
80 61 67
76 29 29
25 45 22
12 21 30
58 69 43
47 35 6
23 48 39
43 59 49
41 31 75
74 29 15
17 19 15
30 8 53
16 53 45
62 70 64
48 18 42
58 36 23
45 14 48
3 64 47
55 17 48
45 47 45
52 47 10
77 80 98
58 8 40
27 17 57
44 60 52
13 27 91
16 67 100
13 14 8
41 56 81
23 21 34
29 19 95
11 6 73
66 13 86
42 9 30
36 22 71
4 30 92
65 43 89
18 62 54
13 7 90
77 9 51
45 1 91
46 39 22
9 8 62
66 43 6
54 80 49
48 74 77
22 15 92
50 35 78
7 53 76
1 32 55
24 41 79
13 7 67
23 36 32
2 33 81
5 69 27
9 60 1
16 78 100
75 45 94
12 3 21
3 14 72
47 68 42
80 59 86
37 32 14
11 80 92
75 22 3
33 17 66
53 34 7
11 9 68
50 77 88
78 47 56
63 29 60
10 60 9
76 28 50
39 50 3
50 48 30
78 1 25
49 21 44
74 55 11
53 25 43
27 69 34
18 32 21
2 32 98
19 10 87
8 30 46
26 24 36
12 55 44
46 68 75
22 71 63
20 64 26
10 59 21
48 78 37
4 54 2
20 74 76
13 37 80
9 16 28
7 16 35
34 63 14
71 59 78
31 2 42
54 57 33
12 52 96
71 12 2
19 72 39
6 30 30
57 11 62
57 22 77
33 36 69
38 31 93
19 67 45
28 5 28
50 47 55
62 2 8
6 43 90
51 13 66
14 69 74
10 75 63
53 58 66
50 54 72
72 10 58
76 79 62
79 68 51
80 21 62
58 54 90
19 51 50
4 73 90
49 72 13
48 7 88
58 36 78
3 25 25
48 18 97
78 65 49
3 43 79
43 26 84
30 17 48
70 60 42
45 76 55
79 49 50
45 49 38
52 34 23
18 43 96
30 57 98
31 9 26
63 21 13
62 37 76
42 19 27
42 78 76
4 60 25
5 55 63
23 52 90
60 61 31
65 43 36
70 29 67
74 78 37
76 32 98
69 25 8
27 60 64
38 71 24
78 75 89
26 25 74
28 65 23
56 3 75
74 31 82
65 69 7
62 12 1
75 55 91
38 4 91
44 61 33
34 44 79
61 56 75
18 74 73
37 70 73
52 59 42
13 51 61
42 48 44
62 27 22
37 12 68
64 15 39
70 60 45
5 74 66
60 8 95
1 8 36
69 50 55
80 28 23
9 17 48
18 43 63
11 22 75
47 27 14
28 72 16
28 29 91
17 61 24
63 58 11
25 71 27
20 47 6
14 7 91
64 21 96
11 71 52
33 27 39
16 75 75
5 43 92
64 72 34
80 58 22
59 21 16
49 32 19
73 40 45
79 50 80
48 9 90
59 75 23
58 11 63
28 45 48
58 44 96
25 34 14
15 14 53
80 5 29
67 18 37
24 51 15
22 5 18
32 14 30
62 47 47
28 10 67
71 76 68
41 20 4
75 33 11
44 33 59
44 26 20
11 8 22
45 62 91
40 46 93
14 37 45
39 38 64
77 63 11
46 37 2
57 49 75
3 10 78
57 1 35
17 3 50
69 15 37
68 12 63
74 57 56
22 76 55
61 24 72
4 65 74
34 70 53
55 77 36
53 30 49
41 14 86
10 30 78
29 5 55
58 57 61
74 24 36
8 33 91
77 50 54
21 43 4
35 48 98
6 7 82
68 6 81
52 4 5
77 23 72
4 27 60
20 67 49
26 50 78
10 2 29
43 49 90
67 59 41
65 61 94
47 24 86
58 56 50
37 80 29
43 23 73
45 43 44
72 34 41
31 40 58
69 40 61
39 20 99
8 49 26
57 38 69
76 53 81
12 71 98
42 75 88
16 10 29
10 56 98
73 2 11
65 38 87
35 76 43
17 9 32
3 24 100
79 27 25
63 33 9
38 69 1
32 30 75
63 26 6
76 54 22
11 53 94
46 50 6
61 51 42
49 36 44
11 77 79
69 14 57
49 47 53
10 5 29
80 73 98
67 12 77
16 77 73
65 14 93
19 2 39
41 32 92
29 71 65
1 65 93
75 11 43
62 38 53
30 12 80
35 79 43
40 12 6
18 45 9
80 40 19
58 8 97
12 80 6
4 40 36
42 31 26
18 10 65
23 37 72
65 68 54
22 6 23
68 26 30
17 28 26
2 1 92
26 58 11
31 26 81
25 8 43
49 48 21
11 39 55
20 5 44
12 48 72
1 61 54
47 73 57
47 62 47
61 36 6
26 31 34
38 18 100
22 35 99
15 18 81
60 18 49
68 28 52
26 56 63
24 50 77
76 26 61
1 35 15
73 72 4
12 6 88
28 19 30
19 46 89
61 16 5
55 17 72
43 14 79
35 63 38
58 70 39
25 13 75
65 61 41
39 34 88
7 14 11
73 41 21
78 22 61
80 11 80
74 80 97
40 52 23
66 1 56
8 43 42
18 63 38
56 36 87
35 80 68
22 46 63
39 1 32
42 50 91
5 48 15
66 34 89
18 35 61
9 49 2
5 69 74
49 44 98
79 62 79
68 29 7
26 56 53
12 40 35
33 7 63
39 72 69
14 49 31
30 34 60
38 30 41
40 55 46
51 25 97
34 54 84
18 12 90
33 38 28
5 14 8
18 4 86
45 64 4
71 25 91
58 54 26
3 30 40
7 63 42
38 1 19
67 52 60
64 80 17
27 68 94
6 39 5
61 41 65
60 48 16
40 61 97
59 39 49
14 30 31
78 60 55
12 34 9
79 50 95
54 27 57
53 30 38
50 14 33
69 49 60
3 67 84
55 12 81
11 75 14
76 17 41
9 36 30
18 35 28
36 55 95
47 56 46
1 33 70
10 74 29
66 31 23
64 17 95
4 77 50
61 36 84
59 64 91
4 27 49
53 63 48
13 5 12
28 67 64
47 52 53
49 64 20
14 27 16
24 34 67
42 66 15
25 77 53
61 67 49
12 53 98
38 40 94
62 24 55
46 9 40
80 62 2
15 9 51
55 79 61
78 7 11
75 24 40
62 50 49
29 24 47
61 64 15
14 38 2
80 18 17
67 78 57
25 65 92
11 55 67
35 20 15
1 45 34
58 59 85
79 7 100
27 46 14
40 70 5
64 14 16
51 27 86
9 10 89
56 67 8
2 31 16
64 47 49
32 60 7
37 66 96
32 29 19
22 16 10
74 57 25
56 21 13
35 59 100
49 73 95
38 59 61
1 55 61
22 14 85
60 39 32
55 43 12
59 25 66
16 11 32
37 5 14
58 79 12
70 79 92
37 27 1
39 9 68
16 67 48
60 67 71
11 56 22
54 26 49
59 8 54
69 3 50
59 44 56
13 76 16
4 29 75
4 70 76
23 63 100
19 71 19
54 51 83
51 34 93
44 73 32
11 20 76
58 71 26
33 37 95
77 67 61
56 4 35
25 19 64
36 65 74
67 1 41
40 61 8
30 62 83
73 25 71
32 50 45
63 1 54
15 51 5
5 48 73
47 12 58
77 44 54
5 45 4
61 11 46
40 42 8
44 47 28
54 62 83
48 68 79
36 15 91
9 68 51
55 28 93
68 26 32
36 52 9
29 71 57
38 69 91
6 80 87
59 21 76
25 60 55
66 20 45
38 70 55
19 13 45
69 16 71
59 18 43
58 36 36
36 3 8
14 58 35
60 79 25
8 59 34
21 11 6
66 62 19
64 19 64
44 10 100
75 22 26
39 47 52
12 48 51
29 80 11
18 33 4
54 70 13
49 54 15
10 44 60
54 46 70
76 15 26
28 53 30
72 69 61
33 46 44
59 34 5
68 8 89
79 74 78
59 4 98
74 3 1
27 58 92
71 8 55
75 5 71
10 78 35
79 52 31
41 56 84
36 8 54
45 52 55
32 50 2
1 8 53
42 2 30
43 78 56
18 66 27
64 36 84
7 39 60
68 36 25
17 11 4
34 14 50
60 49 5
48 13 64
70 10 2
11 40 45
77 12 100
62 20 56
6 76 38
77 78 45
27 16 49
10 75 14
54 45 72
14 70 69
17 67 62
17 79 36
59 21 33
75 21 5
71 47 9
30 39 10
45 29 25
37 31 52
20 33 65
46 29 30
23 74 39
69 73 10
39 69 56
36 80 5
68 64 78
59 49 72
79 69 51
62 43 58
10 25 26
42 74 44
7 43 20
59 43 34
23 80 90
65 71 36
37 32 30
77 15 59
45 25 4
21 67 64
71 59 81
15 74 62
64 37 47
4 32 22
35 50 27
17 24 54
65 37 15
1 22 40
41 19 61
73 26 81
13 7 96
51 79 37
29 31 53
3 57 26
57 47 24
65 22 93
4 6 90
23 56 96
34 50 60
76 22 84
59 42 59
48 10 39
42 27 44
76 9 6
52 64 36
7 65 33
40 63 89
77 72 30
30 7 38
11 5 45
31 36 33
15 80 67
54 47 97
7 41 62
20 23 80
79 16 20
76 6 94
55 69 8
69 42 2
44 68 86
20 36 55
25 57 44
68 49 14
24 71 39
45 20 19
80 20 91
71 6 50
48 24 49
5 66 75
55 72 26
17 47 17
66 65 87
76 77 23
48 62 53
61 53 96
41 66 58
66 31 67
27 41 53
12 22 92
76 8 8
31 29 20
20 34 85
26 42 22
36 16 39
39 29 38
76 31 33
46 14 41
26 12 35
44 79 90
72 20 55
50 54 55
34 14 95
59 34 40
41 48 22
38 78 21
21 77 84
22 25 41
9 13 81
60 9 99
3 8 68
66 27 51
79 42 17
58 39 66
45 46 38
78 41 89
75 51 73
41 14 37
28 59 94
67 5 8
38 6 14
39 3 12
57 61 98
75 2 50
7 55 39
19 3 96
3 15 61
6 24 27
36 56 79
68 50 80
26 18 40
27 15 3
10 17 72
7 52 6
53 47 7
1 72 86
25 56 41
52 67 16
11 46 16
2 9 27
31 80 46
61 19 19
8 60 99
78 70 78
18 10 36
26 27 22
52 47 15
69 50 61
37 40 28
49 29 86
73 58 86
33 41 88
11 68 48
29 73 72
72 51 22
74 1 14
21 57 50
30 24 15
24 19 83
75 3 41
22 19 90
57 27 67
9 6 22
16 78 92
7 23 54
48 63 67
55 23 45
75 21 30
62 16 52
79 25 29
48 37 51
29 6 31
43 6 10
18 8 65
63 20 88
54 53 78
43 5 50
72 68 65
80 41 37
41 64 80
75 30 92
45 19 99
79 15 77
49 52 73
58 45 79
53 3 29
36 79 47
62 47 30
76 78 33
60 72 66
69 30 27
27 12 71
37 80 45
71 7 73
23 72 93
30 65 19
64 16 75
25 59 3
58 36 93
63 14 34
76 70 42
78 35 77
78 29 3
43 62 57
28 48 31
66 58 78
70 56 59
11 1 64
27 61 25
14 52 26
76 54 38
26 66 28
25 69 66
61 28 38
55 75 72
6 72 14
51 39 64
39 16 99
6 10 75
39 8 94
26 8 64
61 17 6
43 49 73
73 49 56
79 68 33
57 41 85
59 52 87
49 13 89
58 15 1
31 50 91
18 44 61
41 51 62
44 59 39
16 57 88
6 67 33
61 53 85
24 57 21
47 46 65
11 17 34
28 13 41
60 59 76
47 17 43
46 21 70
31 22 6
63 74 29
79 60 41
28 61 53
75 58 8
62 4 25
57 1 83
46 3 57
12 14 54
38 17 58
47 15 96
3 30 76
68 52 39
33 8 77
77 47 91
11 23 62
10 41 55
9 17 76
58 29 10
49 70 33
16 19 87
80 61 84
5 13 56
36 14 9
42 71 32
39 28 53
12 47 100
42 37 39
46 32 69
64 16 45
68 62 66
43 13 94
70 6 51
71 24 37
4 56 27
56 22 47
70 80 85
62 3 55
60 30 16
19 15 95
28 8 14
16 3 97
37 17 57
23 55 72
57 20 63
26 41 54
21 12 55
4 68 15
3 16 23
46 43 96
69 79 72
58 54 29
14 10 84
45 21 45
69 45 79
78 36 74
2 50 89
64 60 42
80 28 18
19 21 2
53 45 48
40 3 15
4 36 39
47 26 49
59 55 32
72 19 64
80 44 83
58 56 88
16 69 32
34 74 56
3 33 66
48 23 20
39 27 32
24 58 41
9 13 27
77 78 36
51 20 96
32 63 25
62 64 10
45 66 79
16 27 12
1 75 47
43 58 45
25 78 52
62 41 26
54 16 36
76 32 73
36 20 4
22 32 3
51 8 99
39 80 20
26 58 82
43 74 67
2 12 29
23 12 54
23 78 36
13 61 45
60 23 78
18 53 74
46 68 69
10 17 18
21 63 85
38 45 44
74 4 53
49 23 12
66 5 84
15 55 39
20 48 53
8 19 44
35 75 83
13 65 33
1 67 74
61 50 74
26 16 75
62 2 2
43 78 27
44 24 80
56 74 5
64 17 42
77 19 38
14 78 67
55 18 79
51 14 24
46 26 63
31 6 19
53 58 60
57 42 57
3 35 92
9 72 57
11 40 16
32 28 48
22 79 87
52 54 99
36 6 50
41 19 42
14 38 8
71 53 24
49 31 91
24 77 11
60 67 87
