156 9705
112 90 3
155 130 95
116 67 41
50 39 98
140 51 2
101 94 78
123 46 32
126 134 25
82 108 66
96 137 48
4 149 6
79 110 53
64 91 11
109 38 54
101 26 65
65 6 21
122 139 91
40 42 69
127 85 86
142 35 28
117 88 73
118 109 76
80 82 56
97 26 16
76 150 20
8 109 83
82 27 33
110 8 34
41 110 28
47 88 6
40 153 21
134 34 22
17 116 22
27 68 56
111 116 42
73 56 74
148 91 70
20 107 82
4 72 65
70 60 84
69 123 79
97 117 26
29 131 25
149 118 5
46 4 41
19 9 72
153 104 11
143 19 64
135 63 57
127 66 49
133 27 79
89 131 32
69 77 84
141 37 26
25 67 96
20 93 76
27 117 69
110 93 91
133 61 77
134 20 100
6 129 17
46 8 52
68 71 77
11 61 77
144 101 19
58 14 50
146 154 24
76 10 80
28 68 93
129 42 15
146 38 78
138 141 95
61 85 46
83 56 13
52 132 20
15 141 71
127 31 68
150 105 96
148 24 29
26 30 73
42 118 47
16 94 20
103 118 74
149 65 91
104 154 58
124 58 85
59 106 50
55 40 82
75 79 68
79 138 3
135 5 65
115 139 64
2 71 61
23 85 21
17 155 3
28 139 94
49 153 91
48 70 32
68 75 24
55 128 87
150 123 42
135 90 65
156 85 12
155 108 52
56 7 87
38 55 63
140 1 89
18 95 17
114 92 49
64 17 34
29 80 49
78 10 6
80 76 92
122 80 8
41 146 61
107 46 4
86 111 71
137 21 43
152 116 30
28 138 27
114 104 59
127 88 63
32 128 91
72 125 31
15 156 32
82 72 7
87 85 79
147 82 20
40 19 30
60 57 57
63 6 29
50 28 5
144 70 22
97 92 49
126 29 68
83 69 86
155 115 68
38 117 15
141 135 35
84 65 21
121 61 85
126 138 11
18 44 65
117 122 46
92 136 39
26 133 76
71 42 86
16 100 53
120 113 19
7 9 93
89 125 41
8 17 65
21 34 17
88 139 32
84 132 51
91 102 30
12 121 63
8 35 55
122 77 73
37 127 73
10 106 27
107 17 80
143 135 76
34 154 90
31 23 54
89 69 1
41 32 66
104 27 100
4 78 60
135 131 28
42 63 83
50 44 83
95 83 42
131 115 35
138 137 69
91 90 33
85 151 21
20 4 63
5 45 35
156 123 91
155 58 18
22 77 44
52 140 4
129 72 17
118 147 36
12 60 66
72 24 59
93 19 6
68 56 13
29 7 31
49 70 1
136 127 3
151 76 78
12 139 66
71 106 97
8 41 4
89 131 74
127 60 84
55 127 66
96 123 60
117 3 20
26 88 36
126 136 18
48 45 68
36 116 24
76 80 16
156 61 7
40 125 14
112 71 58
1 61 51
104 151 4
50 152 43
66 46 34
42 81 86
22 74 52
138 14 96
106 64 33
62 93 97
114 124 97
142 141 78
53 16 35
59 40 61
150 129 37
133 124 67
24 21 11
20 75 77
104 8 76
13 128 38
96 105 19
4 113 13
153 23 77
67 43 5
97 102 79
28 25 71
125 97 72
48 3 84
116 29 59
118 116 39
146 92 19
74 126 53
8 83 98
66 27 34
120 31 73
117 116 95
72 15 80
92 109 2
137 119 14
68 120 24
76 17 94
96 90 17
45 70 86
120 5 57
73 5 96
137 128 19
55 151 5
137 12 73
12 15 26
140 117 6
41 70 37
53 18 94
59 138 57
131 128 57
109 89 36
26 55 77
122 152 47
141 155 86
123 47 55
76 121 43
74 126 66
3 54 31
76 63 38
26 148 12
15 57 24
6 49 62
89 121 28
120 31 86
113 58 75
19 113 89
7 18 19
143 59 66
60 6 26
104 131 21
102 103 46
37 112 46
76 139 33
152 95 26
113 153 83
32 25 48
43 71 34
121 141 42
51 93 72
141 99 46
154 42 49
97 72 41
27 118 79
39 25 98
96 72 97
16 87 48
6 111 14
107 115 14
79 16 81
3 63 93
1 64 65
76 63 51
48 104 98
128 6 25
99 72 11
139 115 67
79 11 87
62 39 65
78 26 18
27 74 49
14 136 74
70 133 67
119 105 81
102 69 7
109 155 93
6 56 91
145 27 97
137 74 95
124 48 94
27 50 42
45 122 63
3 76 45
120 153 38
36 79 63
75 46 93
44 139 40
33 153 68
21 105 73
48 143 2
150 37 19
63 155 18
115 45 79
85 56 68
7 20 54
94 3 20
126 111 67
41 140 68
104 12 32
87 128 86
71 132 84
69 92 18
136 155 36
48 94 2
156 105 92
114 101 71
81 116 70
97 129 12
68 79 52
143 155 86
111 107 90
40 153 10
93 41 79
133 20 52
113 11 2
31 36 61
99 113 38
74 106 32
8 120 59
140 148 58
114 124 31
2 53 47
95 16 56
116 138 44
61 122 62
105 85 82
103 26 3
155 58 86
123 31 32
5 102 48
106 125 98
96 49 58
97 10 10
21 65 27
19 97 66
17 58 83
83 63 42
89 85 26
80 77 64
109 103 13
117 3 88
139 54 59
52 10 83
65 75 99
65 47 37
8 133 11
84 108 17
82 133 30
117 9 24
38 143 44
116 115 73
149 39 64
103 9 49
139 107 43
11 123 18
84 100 18
112 6 81
99 103 63
99 36 73
118 3 45
141 9 87
51 54 78
51 128 27
64 57 95
100 145 70
145 95 31
100 2 21
24 150 85
69 118 100
122 34 2
83 92 59
23 113 85
83 124 11
100 57 78
25 115 44
78 17 11
108 31 15
24 62 93
124 88 87
116 110 92
23 80 29
107 148 17
61 65 52
110 120 64
113 145 31
78 107 62
64 31 92
116 3 87
80 145 86
48 76 54
10 90 72
127 40 24
61 93 6
111 11 74
88 137 96
141 154 50
70 29 65
106 102 59
91 142 91
118 108 57
127 19 86
5 17 70
134 131 50
136 49 96
13 106 13
22 38 21
130 138 4
6 130 95
15 122 49
24 110 2
5 11 26
146 95 51
24 27 4
50 95 74
155 24 9
20 78 1
70 91 17
82 125 77
34 98 76
140 9 86
30 96 73
104 156 95
91 111 81
155 119 17
132 15 83
141 144 99
36 153 40
27 18 37
109 72 5
105 65 61
57 83 6
66 80 75
95 132 81
26 95 28
38 61 71
54 134 64
22 91 89
156 112 42
58 32 44
68 28 61
133 53 55
30 60 96
154 66 19
43 151 57
146 93 75
123 99 100
43 109 60
49 31 75
133 80 13
79 40 51
35 10 4
50 32 88
111 112 88
62 54 94
72 122 74
109 45 6
62 86 83
57 120 22
131 137 38
111 137 37
25 116 69
32 109 82
59 150 43
74 145 92
135 142 57
33 4 26
7 58 67
133 6 77
4 79 17
54 13 56
106 85 94
38 39 42
38 42 47
19 13 19
39 118 73
8 11 76
72 121 91
154 156 83
54 73 43
137 124 10
148 33 14
127 34 46
73 153 77
116 140 77
138 111 44
111 56 61
101 127 15
79 102 16
70 74 52
77 32 44
44 154 82
62 74 62
72 68 93
154 29 99
152 30 71
141 99 35
16 94 77
73 65 85
32 78 85
121 134 28
126 142 53
49 27 36
110 12 51
50 122 7
28 16 81
40 57 100
150 28 91
112 75 20
19 54 6
144 42 4
134 139 91
67 68 13
101 37 98
27 60 19
86 49 68
71 12 22
89 24 97
20 102 50
100 64 28
115 106 65
101 85 31
137 3 83
60 68 88
64 11 47
44 33 34
150 17 53
142 121 97
103 129 10
21 92 2
114 120 60
148 94 20
46 93 21
98 123 62
108 13 29
122 87 81
143 8 79
7 132 99
119 75 83
43 122 95
2 121 73
133 7 45
95 81 77
65 125 14
134 106 48
154 141 6
22 136 89
111 73 81
21 92 15
20 36 59
8 68 60
92 83 98
95 111 77
32 77 51
104 89 96
59 51 22
14 48 84
146 15 5
67 9 38
102 84 24
128 28 28
65 73 66
44 116 58
41 39 18
86 73 91
67 62 86
155 107 75
135 6 90
8 37 50
25 120 1
10 27 97
118 151 64
45 101 19
58 47 84
105 85 71
72 39 10
10 62 54
48 32 65
78 148 80
153 61 63
74 55 96
58 98 22
124 63 57
74 62 28
43 42 61
122 42 41
98 99 81
51 11 7
155 105 42
94 15 89
59 148 52
49 82 68
64 58 67
45 149 73
57 111 28
135 28 91
12 145 59
102 43 90
55 115 5
36 46 22
146 69 79
116 154 54
78 72 98
88 17 58
54 15 36
76 131 11
153 10 74
99 85 99
133 18 21
81 57 84
33 131 78
94 35 44
9 105 83
45 137 76
27 24 17
128 69 55
136 85 76
60 72 74
116 24 65
109 3 77
79 88 52
138 141 86
36 152 17
97 56 20
151 60 59
68 108 71
42 118 38
128 139 6
59 122 49
21 95 29
65 151 96
98 108 35
110 97 93
7 118 1
110 114 33
45 20 26
3 88 73
123 149 2
61 38 83
12 13 37
49 67 42
100 29 5
134 33 43
104 140 6
56 81 27
156 88 8
94 51 38
4 53 32
28 49 84
37 142 90
9 19 29
121 150 27
97 84 95
99 77 49
150 102 95
142 64 49
84 98 68
102 38 1
5 145 2
10 53 58
110 79 52
118 132 53
133 49 84
117 113 96
1 131 55
51 123 35
16 86 25
110 90 66
76 69 31
67 114 76
88 54 87
21 131 49
12 142 100
107 136 9
141 115 84
68 112 95
122 150 71
121 13 35
61 130 35
114 92 53
9 61 2
46 151 54
31 60 99
148 11 77
127 109 5
91 1 77
98 137 52
71 116 63
84 95 39
47 50 94
68 45 41
39 147 37
59 112 74
125 133 41
156 122 19
144 19 88
46 61 16
50 12 65
154 146 55
71 7 12
103 41 73
148 6 83
119 133 79
18 134 70
121 119 94
41 36 55
3 9 35
51 49 99
116 134 20
61 137 51
47 135 30
67 37 71
147 58 17
57 79 61
92 62 94
76 32 98
42 105 71
57 40 69
151 118 9
85 1 68
69 27 54
42 80 14
73 52 52
23 137 26
51 120 100
53 5 63
143 3 32
123 146 80
92 132 45
90 78 81
69 103 49
73 128 47
66 129 77
130 92 11
50 14 87
156 117 38
33 74 17
8 26 10
152 31 30
80 119 48
23 35 99
101 78 72
83 100 32
97 59 10
118 40 22
33 143 9
37 120 10
40 109 61
50 13 20
22 81 46
6 145 95
111 12 31
68 123 71
59 130 90
112 32 57
86 8 30
110 33 29
141 56 1
20 38 65
40 117 6
57 147 6
29 106 14
114 40 94
90 149 95
154 38 80
71 4 53
154 156 72
49 151 78
63 144 50
69 123 17
94 116 88
58 96 44
29 98 15
103 135 3
60 51 70
127 34 35
81 4 20
87 146 38
112 45 9
104 48 1
42 56 33
104 67 14
139 109 52
34 53 38
80 40 10
148 21 70
58 100 55
119 131 99
117 64 17
9 22 32
46 38 98
99 121 53
27 73 85
66 95 51
14 107 48
39 134 19
128 16 75
156 111 74
8 1 33
49 39 35
88 84 8
21 125 84
123 145 59
112 31 87
66 7 59
135 23 57
25 111 90
17 48 44
47 41 87
99 100 7
116 149 20
61 100 90
72 10 90
119 121 67
26 78 65
135 134 9
61 135 47
79 141 67
31 137 24
11 104 75
29 5 42
131 21 83
54 88 43
134 97 96
59 48 23
143 63 4
121 110 23
51 36 94
152 136 68
24 92 29
121 64 92
19 147 91
15 112 85
41 15 51
11 64 16
151 130 61
106 123 54
43 3 25
47 40 77
2 52 83
124 106 90
73 55 55
70 66 4
132 108 89
88 132 38
132 61 14
93 132 10
145 59 40
88 109 91
111 43 83
57 42 49
91 95 36
65 71 9
154 113 54
127 72 6
75 44 11
145 138 40
137 141 32
27 43 30
152 62 95
36 81 100
69 134 6
19 125 22
27 141 43
153 152 49
133 67 34
56 29 39
74 16 9
25 84 67
143 70 33
22 24 35
140 58 35
108 35 32
68 97 97
17 59 20
37 23 11
136 9 94
116 9 93
38 133 31
125 1 47
100 96 52
9 94 1
118 61 15
50 34 13
4 156 2
114 73 84
76 46 64
66 96 76
91 97 95
59 14 78
55 122 34
103 62 92
90 38 77
117 77 52
73 126 69
40 7 68
87 100 28
134 4 15
27 36 3
130 80 69
137 18 59
18 11 44
101 17 9
46 141 26
44 7 9
82 133 8
48 96 52
152 103 1
139 151 91
60 137 71
125 21 2
155 71 16
153 116 1
130 6 12
70 123 12
33 32 88
44 2 52
87 56 42
39 33 73
41 105 91
97 41 24
12 111 63
34 49 82
61 127 23
14 6 38
143 122 34
22 104 98
51 96 53
25 146 32
101 123 4
70 82 95
40 7 81
90 54 34
126 12 41
9 75 85
143 102 55
47 85 51
137 31 11
117 70 25
66 60 28
76 156 70
61 141 79
22 113 39
33 138 83
51 124 7
46 18 53
138 104 85
43 2 4
4 19 23
9 1 28
146 4 73
39 69 9
19 27 11
37 140 33
15 20 67
8 66 69
32 9 29
25 95 80
79 88 54
60 126 16
134 35 78
154 109 28
87 90 53
140 152 9
72 77 78
75 26 50
12 11 74
121 140 8
60 4 26
103 132 2
100 2 12
65 5 44
108 138 11
43 9 20
39 104 87
142 101 78
139 74 99
105 21 20
144 149 66
12 38 32
154 56 30
73 76 35
61 130 24
89 10 98
36 59 33
21 41 37
154 93 33
34 125 66
129 19 37
140 151 63
87 13 48
51 114 96
72 109 43
52 150 80
54 88 98
59 103 14
56 58 18
15 101 89
121 27 80
104 73 75
132 149 61
123 14 58
65 141 39
36 149 47
65 118 55
92 63 79
139 122 8
152 18 23
141 73 89
136 68 100
134 150 54
116 81 38
53 6 11
44 60 86
100 129 79
38 64 10
14 39 79
58 22 14
30 96 64
7 136 46
153 48 47
59 79 20
31 148 42
38 20 88
46 97 62
101 17 51
156 138 86
117 103 39
65 73 2
63 119 33
152 1 32
108 110 32
79 52 39
47 111 25
108 96 97
145 117 49
37 97 52
33 49 70
155 125 65
116 141 38
24 29 54
108 70 81
4 70 54
10 39 87
59 3 38
36 150 2
71 37 98
95 21 96
71 104 44
65 25 82
153 63 45
121 128 13
41 3 14
103 112 89
145 140 9
57 65 77
131 124 90
119 60 87
35 126 99
35 5 38
30 41 87
82 87 68
112 74 56
74 2 34
17 107 21
57 29 16
81 58 16
41 38 92
38 68 91
14 57 58
73 123 68
60 97 67
100 35 2
110 29 33
156 17 51
110 15 98
101 61 83
33 120 84
55 31 68
57 129 75
34 7 32
125 79 11
89 64 26
4 19 78
44 98 57
137 103 63
31 75 61
90 97 28
90 42 92
149 64 59
43 55 70
72 91 68
8 73 19
137 131 17
24 65 87
60 119 68
8 94 78
102 50 55
57 129 88
18 39 49
82 52 100
107 130 73
55 68 84
131 120 51
128 9 74
68 126 74
101 155 81
46 66 54
127 24 5
51 107 27
131 81 59
76 139 26
85 12 29
55 135 30
105 8 28
134 81 33
99 151 55
29 96 41
28 20 83
52 90 84
100 44 77
3 151 78
38 122 57
115 141 50
82 114 52
12 40 25
97 90 51
67 135 71
43 3 14
144 26 27
79 39 21
67 77 66
80 60 24
110 148 64
106 135 53
3 137 35
15 85 92
68 94 98
7 88 84
48 102 45
82 142 6
38 37 70
137 23 29
81 48 54
37 134 40
10 118 72
68 26 85
121 108 100
60 142 41
142 84 34
29 137 55
33 61 1
135 80 17
109 76 49
96 31 35
39 20 26
64 13 97
1 8 18
11 50 83
48 58 96
75 99 57
5 122 61
72 86 100
44 144 27
118 27 6
1 115 80
88 58 91
85 19 58
91 137 35
137 42 55
131 59 30
14 51 80
41 119 2
62 119 64
156 123 18
90 140 77
11 112 35
119 30 21
46 62 15
2 156 34
73 66 7
152 52 89
10 92 32
90 13 9
71 30 29
11 133 94
41 15 66
86 156 9
93 20 13
83 89 38
142 15 68
30 125 15
18 22 84
67 34 99
94 112 77
13 107 14
143 33 89
147 113 23
110 20 26
119 94 19
10 131 37
12 69 55
109 122 6
126 111 73
57 34 65
118 114 28
99 115 77
78 111 81
33 85 61
8 56 67
74 44 86
102 79 34
74 16 24
81 23 77
61 138 63
20 36 76
12 106 58
83 54 94
67 20 29
5 42 27
156 121 42
70 33 84
27 32 7
22 49 43
118 131 89
116 147 42
42 151 85
10 103 32
11 119 64
6 13 53
50 36 37
86 109 31
73 130 18
104 79 4
37 92 18
12 85 12
18 135 95
35 98 68
146 51 29
5 153 100
140 45 57
27 15 80
110 133 37
112 45 66
104 67 71
30 67 63
100 55 12
9 112 90
37 1 21
105 142 70
49 67 33
133 75 7
101 139 71
109 8 11
98 122 45
46 94 50
111 65 48
14 3 11
65 153 25
105 151 11
108 11 53
37 156 16
30 120 47
53 108 35
4 74 82
117 134 25
101 51 79
75 61 46
25 90 88
61 103 31
6 59 74
48 16 20
102 116 33
23 154 79
105 8 83
82 19 99
101 95 41
155 32 52
15 85 26
7 129 19
23 87 62
156 94 56
65 99 31
95 33 69
132 27 60
43 119 15
133 35 32
75 109 63
100 155 84
151 105 48
111 99 59
119 115 80
79 11 14
149 110 71
21 85 45
119 68 5
72 7 34
11 53 86
41 62 99
87 4 1
35 76 12
113 72 34
43 133 34
45 30 51
29 91 58
115 24 55
132 128 4
122 75 9
108 140 72
89 156 46
92 51 71
64 149 40
111 85 16
31 43 15
38 117 10
9 90 34
84 70 94
148 53 41
130 87 32
14 28 30
117 19 34
105 76 92
81 110 61
59 11 26
5 112 71
62 25 70
149 27 49
133 88 56
94 11 67
42 117 72
41 120 53
15 96 26
68 91 97
10 27 22
58 34 70
52 124 42
149 1 33
35 4 85
149 61 47
116 51 26
31 65 46
115 80 84
102 109 19
71 145 71
74 77 76
112 76 34
146 61 59
48 43 4
137 85 49
82 27 70
94 149 14
156 45 45
32 151 59
28 105 100
53 21 11
60 61 12
9 97 63
25 65 3
131 117 39
130 60 63
43 33 58
103 117 85
46 117 19
4 107 59
39 116 44
33 131 3
59 100 94
63 30 20
18 1 93
63 67 87
16 141 75
81 113 62
139 63 35
67 148 40
29 117 19
155 7 88
124 42 57
25 135 75
21 37 13
139 75 45
57 154 13
116 80 43
43 97 56
77 16 80
141 24 16
92 32 60
100 42 7
43 58 64
6 103 38
67 117 57
133 45 62
106 150 31
127 150 93
42 132 19
128 79 1
122 32 28
109 128 10
128 97 55
3 26 59
65 41 41
20 52 88
65 117 36
79 118 98
125 79 13
47 155 59
109 110 77
126 80 94
95 108 56
151 145 41
133 36 70
91 92 63
86 30 35
7 40 19
146 32 84
129 22 86
61 59 80
77 66 35
9 146 35
74 96 34
142 38 79
105 42 15
61 36 96
43 83 26
72 42 33
37 5 23
8 71 96
39 41 61
152 67 67
44 80 18
76 88 90
111 76 9
109 123 29
113 88 13
126 64 99
18 137 64
83 57 5
148 26 17
14 3 79
128 127 68
18 86 18
106 98 96
32 140 30
15 39 86
37 31 52
145 131 15
36 94 84
93 88 39
113 60 35
108 138 81
63 112 61
145 152 74
75 151 7
67 74 63
47 40 68
8 84 48
40 54 37
59 57 76
45 141 95
53 10 66
26 10 19
36 79 45
130 2 43
37 60 93
85 54 41
13 2 4
121 87 43
27 62 34
77 54 51
2 134 5
34 37 23
99 49 22
83 94 21
3 150 97
70 32 10
103 74 80
27 16 39
143 112 21
135 41 64
73 119 44
18 125 80
96 110 37
9 27 46
147 79 14
55 126 23
120 35 41
117 142 51
58 133 23
112 44 100
18 99 27
105 138 99
82 148 1
119 14 79
134 52 47
15 59 54
155 31 73
148 50 40
66 87 18
5 52 88
124 135 98
50 7 22
33 34 4
57 90 70
76 92 63
107 96 22
49 10 64
147 18 17
22 68 45
141 14 50
24 121 50
156 56 87
25 121 74
70 86 84
2 25 88
7 126 44
102 32 69
110 103 26
102 51 82
69 80 16
105 39 69
62 100 29
119 39 85
155 86 22
119 58 98
87 77 92
148 124 2
16 34 4
151 143 74
40 62 8
112 53 54
63 102 99
147 150 28
115 28 83
156 23 31
18 154 97
11 72 99
36 58 69
101 48 80
76 12 53
126 125 94
14 154 48
62 149 42
57 46 13
99 143 33
149 16 62
34 56 89
155 74 25
154 62 82
68 69 15
86 42 87
87 37 33
105 103 67
4 156 19
154 138 77
9 22 78
67 66 39
84 156 53
124 79 7
94 28 34
59 123 1
117 70 29
1 55 40
112 68 52
127 5 36
72 102 18
147 27 55
108 58 9
40 156 6
49 48 22
144 133 49
88 68 2
154 56 21
45 60 91
153 44 78
110 144 53
150 142 39
154 33 37
56 90 69
62 51 99
113 109 6
76 65 13
137 105 21
2 85 64
55 42 4
62 127 94
109 146 68
24 148 34
92 33 70
65 49 91
55 12 17
80 104 30
92 144 22
96 129 8
149 138 14
77 150 97
67 95 56
13 129 43
104 50 82
101 37 38
59 120 66
94 143 91
75 33 70
64 59 28
84 63 80
135 51 70
89 49 30
52 58 81
112 130 17
50 93 10
151 123 67
140 49 19
103 80 58
78 98 52
80 88 99
5 147 54
136 100 16
18 30 6
8 116 28
15 101 93
40 47 89
122 75 11
30 128 7
53 19 62
39 122 94
36 107 91
72 139 47
22 31 84
119 23 62
149 117 89
145 50 94
128 152 21
143 28 82
43 38 41
70 38 1
150 16 10
105 69 54
117 15 38
108 61 23
104 128 28
1 10 13
144 92 20
145 109 41
156 126 80
129 90 55
143 135 73
140 120 33
132 68 89
107 61 83
78 141 4
97 24 9
8 5 65
18 101 20
132 29 97
18 4 87
68 153 51
150 48 56
106 78 60
151 148 86
95 83 39
111 82 83
33 132 72
155 26 90
94 109 65
5 31 97
137 20 43
120 22 32
139 77 80
73 3 21
12 18 66
86 20 33
86 61 34
151 32 32
87 116 31
2 111 38
56 10 61
77 72 85
62 128 38
9 64 9
69 107 66
133 41 53
71 4 46
13 114 87
88 94 97
34 54 98
38 19 82
92 119 58
70 60 15
142 92 62
129 6 10
68 9 56
23 2 49
15 44 56
31 75 52
72 89 13
82 64 88
113 45 63
58 123 32
156 97 48
129 96 61
154 61 70
127 121 37
43 125 12
110 89 51
74 60 100
5 74 49
88 87 70
1 9 100
141 148 67
69 86 77
108 22 3
74 128 96
113 109 61
76 139 17
130 116 77
8 15 82
113 70 69
106 108 49
8 18 87
148 24 81
64 115 86
136 75 65
76 54 94
39 140 69
3 125 16
128 39 65
156 32 16
55 107 80
43 24 64
103 127 67
89 34 100
133 58 73
8 140 90
89 110 95
147 68 53
2 153 7
92 130 71
38 71 59
43 71 31
141 108 92
30 59 70
72 90 89
109 58 23
103 113 61
17 92 93
113 143 35
150 118 100
36 52 89
9 12 50
136 91 22
143 149 77
139 129 70
70 145 61
15 6 32
156 89 11
1 124 76
99 79 11
88 67 87
123 21 12
96 39 38
147 30 3
39 129 44
43 77 24
51 93 82
37 56 60
61 40 58
56 57 94
136 100 84
136 77 100
46 58 8
31 25 31
39 156 39
82 69 3
14 94 10
34 86 8
42 66 19
35 145 37
102 93 68
22 89 93
3 120 48
47 26 40
15 17 59
86 87 21
107 13 97
57 111 10
17 12 59
38 26 19
69 17 70
73 142 6
19 102 44
48 154 50
154 25 68
15 95 100
23 37 85
66 24 85
109 53 55
92 138 42
26 60 97
48 31 64
114 138 71
22 7 37
91 57 29
23 48 99
14 147 34
97 82 18
94 15 84
88 66 53
136 120 52
84 92 57
12 85 3
105 73 69
42 134 28
41 137 9
155 46 73
37 154 69
89 154 2
125 113 55
147 88 91
137 33 50
122 94 24
128 76 53
54 36 90
151 32 100
75 135 94
56 151 68
133 55 19
41 125 12
64 23 81
12 91 60
147 32 51
31 96 58
70 63 88
71 135 45
141 146 76
96 139 69
62 44 85
105 31 85
150 96 33
58 51 39
19 108 50
8 55 88
34 118 43
81 122 36
29 94 78
82 80 100
40 120 85
111 71 96
142 94 31
151 112 42
79 120 56
25 118 33
131 84 66
97 49 96
146 39 36
72 14 28
55 89 81
42 23 38
116 21 4
50 38 100
61 10 100
44 93 14
50 96 41
48 138 14
60 131 73
44 10 16
105 89 39
139 136 44
150 35 36
32 45 42
59 105 53
87 140 1
135 79 13
152 76 65
47 40 4
111 113 69
115 152 2
133 84 36
16 86 20
120 19 20
83 50 59
155 156 55
153 140 30
116 130 68
151 131 68
149 136 91
124 88 84
95 90 55
62 138 2
5 8 5
103 154 9
109 123 99
59 115 74
22 133 13
46 144 9
93 148 39
128 150 85
87 22 22
67 83 61
133 49 92
119 114 61
21 119 47
9 116 54
21 138 60
23 56 19
56 18 36
60 22 35
118 13 46
7 138 85
137 93 39
37 25 48
150 30 55
140 79 21
110 64 21
151 111 72
63 84 69
10 41 32
25 117 63
36 123 37
85 81 56
153 139 20
36 103 58
16 144 95
10 78 72
10 97 85
3 57 47
104 33 22
35 1 84
79 64 42
119 114 74
63 40 83
99 127 12
45 128 51
33 125 58
14 13 32
69 156 55
38 84 79
104 117 100
73 38 4
78 65 11
66 17 16
132 91 38
147 26 73
118 133 60
112 43 90
99 55 28
80 124 94
77 95 14
83 86 92
29 76 9
80 117 54
8 125 68
48 122 8
126 58 84
147 12 30
13 142 67
85 32 5
117 91 11
42 75 28
150 149 2
92 22 43
63 14 43
109 131 70
63 148 43
62 151 24
142 58 66
110 130 78
96 28 51
144 129 38
114 21 76
34 96 97
118 8 78
136 55 99
147 120 98
35 149 52
43 44 49
30 39 47
87 153 36
53 132 88
20 142 9
66 56 78
113 149 1
84 36 72
99 59 96
154 66 29
101 88 71
116 38 50
73 70 26
132 152 44
24 70 10
133 112 56
58 123 34
114 146 84
33 156 13
10 66 64
141 134 13
32 78 69
121 153 25
96 72 70
124 5 7
84 133 18
85 20 21
129 124 17
15 127 69
139 65 98
143 69 60
90 125 96
46 22 4
46 75 96
73 48 21
72 15 79
81 29 21
84 93 67
34 145 93
105 5 16
76 65 70
43 20 55
148 2 65
148 88 68
144 56 7
115 138 1
127 10 36
2 15 62
59 136 10
137 98 75
99 100 2
19 77 14
26 43 66
29 31 90
9 127 26
133 3 18
92 49 71
24 81 37
71 100 11
153 106 87
126 40 39
27 67 19
146 24 89
86 60 39
2 126 51
146 18 45
54 148 52
