185 11766
174 59 96
75 47 61
58 111 49
102 46 62
80 174 74
80 28 20
24 150 28
176 177 1
54 1 68
95 41 18
56 65 81
1 117 61
69 76 46
27 103 92
120 165 20
162 62 39
15 39 89
145 9 92
180 121 10
116 75 78
181 85 91
165 17 89
112 142 83
79 37 17
21 8 41
56 41 30
135 168 14
147 149 19
24 32 49
122 87 77
82 68 62
117 18 42
149 87 37
176 126 12
45 154 37
46 121 8
11 129 31
168 132 77
12 63 54
95 181 11
65 51 61
158 58 53
18 25 24
48 79 39
101 2 5
63 91 18
162 122 66
67 81 82
76 99 93
183 180 69
60 135 43
79 64 96
64 172 95
31 60 53
164 112 86
6 139 87
64 89 97
80 57 37
159 158 1
56 166 38
119 160 15
175 57 70
132 108 96
48 166 48
146 21 45
75 70 34
15 66 97
185 42 52
152 184 92
50 21 68
184 185 70
164 63 49
10 55 34
140 37 91
34 24 70
113 131 52
89 123 61
126 153 62
52 113 62
3 94 33
6 157 33
136 79 39
24 8 55
153 152 56
45 66 58
60 75 5
110 136 85
3 106 43
170 79 49
135 175 43
154 16 20
41 108 6
67 173 34
4 182 62
164 12 97
102 30 26
21 24 11
63 88 83
181 176 60
104 102 44
176 93 90
145 61 69
46 28 35
154 94 61
85 79 63
16 21 68
160 17 39
67 145 93
14 159 45
41 79 69
24 126 60
83 93 54
117 93 3
170 35 19
25 47 20
107 61 44
68 58 4
153 49 62
95 173 38
144 41 100
68 76 58
142 93 6
13 174 86
40 58 13
176 53 31
130 34 81
50 85 42
120 38 45
110 68 85
81 134 71
86 1 89
145 61 82
107 75 100
70 100 35
66 160 81
131 24 40
57 25 78
41 144 26
180 18 99
61 11 84
91 53 45
108 30 58
121 28 84
1 21 45
155 2 44
92 149 6
133 108 68
103 33 54
165 149 1
141 3 28
165 135 66
54 66 91
109 115 21
170 175 12
101 102 73
35 174 68
29 94 79
82 136 33
13 12 37
97 112 32
101 137 30
117 85 17
170 53 22
129 152 25
146 101 13
112 124 71
39 14 80
39 69 16
26 48 6
116 47 58
101 14 81
29 22 95
23 83 83
78 71 3
96 99 11
173 92 15
162 106 43
111 55 8
93 114 29
26 50 52
140 152 16
136 82 16
28 141 83
66 51 43
15 118 87
148 125 81
125 155 79
172 54 19
136 20 77
100 167 86
141 79 36
131 9 14
40 140 78
81 20 39
20 55 26
152 109 14
140 166 72
63 92 56
119 38 10
88 93 75
33 163 96
146 24 35
38 104 63
5 44 67
135 155 9
18 176 6
121 154 34
92 179 19
156 12 22
130 49 92
30 6 7
31 42 78
18 12 19
182 70 47
65 130 59
44 121 90
141 127 90
59 71 69
172 63 81
13 60 67
59 103 21
45 27 51
108 45 69
151 158 64
162 83 45
70 78 63
86 178 17
58 22 8
108 182 74
10 5 26
48 118 49
122 20 78
15 75 80
70 90 73
163 31 64
67 181 75
132 25 32
137 10 42
129 167 36
54 132 3
51 83 93
34 145 65
109 51 52
86 134 68
96 161 97
82 178 2
28 182 46
170 40 55
171 90 24
113 11 42
75 44 73
38 149 61
12 163 60
63 73 32
40 165 97
74 79 6
143 161 92
24 64 5
159 163 26
22 170 30
76 155 56
150 104 18
104 183 88
21 3 7
74 67 36
159 56 21
39 128 46
68 86 64
169 50 52
36 103 72
82 146 26
98 56 85
15 137 45
38 172 21
72 9 74
82 78 13
44 70 6
92 147 39
55 17 43
86 142 26
128 22 48
7 119 99
26 146 85
7 36 64
179 110 26
95 36 88
112 159 50
48 149 4
95 113 42
19 74 51
167 78 99
105 182 68
159 120 19
146 160 19
179 163 74
101 110 6
9 140 7
113 133 58
108 90 43
156 70 56
142 28 80
74 108 23
73 151 16
140 148 3
133 94 67
36 39 6
24 170 13
97 124 84
118 33 28
119 95 51
118 119 31
44 120 69
96 135 70
58 149 51
155 42 50
166 12 14
180 148 35
138 56 93
44 37 71
104 16 45
12 64 13
86 8 39
9 96 85
178 94 71
45 86 81
94 42 27
96 35 68
88 38 60
178 129 28
18 108 52
86 163 98
83 88 44
44 90 82
132 30 55
125 23 2
141 121 75
10 25 64
67 52 54
103 144 61
172 6 57
159 141 91
175 54 95
180 136 38
157 161 76
130 121 37
39 185 17
107 144 2
152 102 53
51 136 79
82 87 88
88 26 63
131 98 57
44 175 18
81 64 43
145 72 16
173 10 31
61 66 88
21 115 35
142 23 99
19 120 8
3 65 69
154 144 84
127 163 50
60 183 90
2 166 3
51 103 23
98 67 61
10 102 1
181 104 93
104 85 13
185 110 78
27 137 79
145 25 25
144 147 82
26 78 61
91 17 15
64 22 83
180 62 65
42 41 3
180 20 68
146 152 46
166 62 90
46 108 58
15 117 38
71 54 17
114 7 60
125 154 30
145 99 95
59 152 76
147 151 54
91 89 12
22 71 9
39 27 23
4 69 40
90 176 48
9 156 98
153 168 77
33 181 97
168 43 24
153 47 16
3 164 24
141 101 92
48 113 26
11 143 76
17 127 53
59 17 9
148 113 31
70 41 7
39 41 79
178 72 99
26 122 80
82 88 6
72 118 46
35 14 96
171 64 50
16 179 51
157 126 44
132 143 79
26 96 64
69 141 5
2 22 92
47 27 26
152 18 85
176 1 19
144 98 31
20 25 43
56 23 99
142 145 51
12 47 48
107 46 72
33 102 46
163 158 52
150 132 51
34 36 69
176 153 9
29 130 59
43 6 39
102 69 7
34 92 85
136 153 98
101 156 43
77 103 69
119 181 76
74 88 29
82 145 1
31 18 31
184 70 85
99 180 79
148 150 47
8 61 55
38 177 70
183 184 82
160 1 84
40 162 2
158 81 52
73 168 62
37 34 58
6 182 28
129 90 5
86 163 19
120 32 98
85 164 15
140 125 98
161 5 58
37 113 58
35 59 94
29 88 75
159 125 68
168 83 28
163 35 79
22 8 36
88 62 1
17 177 21
57 160 26
158 78 23
45 137 61
75 71 99
88 124 61
160 42 98
47 7 43
134 24 3
118 156 32
150 122 76
161 149 49
106 152 80
29 95 91
8 34 19
182 6 62
50 71 25
158 55 12
94 165 31
6 159 57
176 79 49
9 11 96
141 57 24
156 121 49
178 47 14
99 140 33
159 183 22
75 156 35
12 36 6
140 99 58
66 40 45
134 59 81
51 142 57
149 167 7
158 40 10
37 41 87
41 105 100
42 81 33
75 84 51
46 71 97
185 101 71
154 55 84
45 114 90
79 72 42
96 95 66
50 38 90
155 46 89
185 94 68
84 89 4
103 77 62
175 1 31
48 33 18
4 164 6
20 135 38
133 142 68
174 22 29
113 183 68
80 184 82
40 159 80
47 18 6
124 106 7
46 59 100
20 12 89
47 11 3
176 128 45
152 162 14
64 101 17
48 107 88
52 17 99
180 41 61
22 141 2
52 1 91
47 92 76
153 133 17
183 27 43
158 44 78
7 102 68
66 28 61
61 45 97
85 96 85
83 16 64
179 79 97
172 15 66
35 56 27
172 133 58
137 151 34
44 8 94
72 3 30
137 109 37
153 48 30
125 166 95
115 55 72
12 98 92
18 162 73
92 19 32
128 92 26
74 126 13
89 34 50
85 63 29
64 45 98
122 48 58
59 177 53
164 24 17
90 99 4
36 119 93
147 112 9
54 19 7
123 82 80
144 22 91
137 56 39
163 179 45
64 131 30
9 116 57
69 39 49
170 117 35
150 79 58
158 155 43
93 83 61
22 39 88
111 108 7
58 57 4
5 38 8
142 1 98
23 68 32
181 121 47
172 7 80
53 137 59
76 167 55
37 165 61
84 178 48
185 65 93
38 71 22
142 131 63
11 131 26
41 85 66
12 167 60
74 83 6
112 100 92
71 160 80
121 47 44
88 2 29
153 179 95
127 69 28
177 163 93
46 83 15
19 47 45
105 69 59
108 163 39
111 117 69
107 140 31
1 57 93
45 106 66
81 19 71
139 55 84
98 109 85
147 5 17
165 178 90
148 82 89
164 40 95
131 8 19
163 75 85
138 27 78
10 9 96
7 113 44
99 64 80
44 122 47
135 96 36
183 151 81
94 12 16
28 43 10
79 94 45
35 124 49
50 60 93
154 13 8
59 179 88
11 156 32
166 79 57
163 183 5
128 26 48
4 153 61
154 149 54
26 7 36
167 131 72
115 82 29
38 47 28
76 92 15
22 179 94
103 117 92
135 103 89
11 10 99
171 150 26
40 76 3
133 164 7
5 165 38
134 119 66
105 106 75
63 148 46
23 48 49
73 142 77
25 181 77
169 172 57
105 17 3
158 131 62
61 111 22
123 134 94
43 51 55
103 68 55
31 122 48
169 130 60
26 53 44
162 7 24
110 66 96
173 98 12
15 125 50
143 150 39
173 43 76
161 177 58
78 43 93
176 146 50
119 143 94
71 140 97
27 89 51
77 183 79
177 10 69
64 178 77
147 155 95
91 57 100
155 84 49
118 135 41
111 181 43
167 87 42
95 99 1
14 86 95
183 44 89
166 72 30
14 89 100
100 185 63
140 108 54
19 30 67
145 49 21
59 143 40
147 148 55
51 52 74
42 116 45
17 7 28
170 71 12
86 61 52
41 54 82
19 36 3
148 130 11
79 158 56
43 185 68
145 3 26
181 21 84
80 22 75
23 22 9
110 165 51
31 137 9
113 1 82
86 171 45
27 66 80
102 27 40
98 20 96
18 170 6
154 165 24
173 153 82
148 160 11
132 92 9
90 74 53
85 136 91
89 59 41
179 49 44
161 22 25
113 19 28
52 125 74
41 172 50
43 45 7
43 50 85
103 148 10
75 96 65
92 81 63
149 34 17
162 178 97
45 139 43
145 180 86
56 28 82
172 165 65
7 171 78
64 38 29
4 118 79
9 26 98
40 105 33
9 144 90
179 139 95
99 130 5
7 104 24
147 170 69
113 90 29
172 17 22
125 133 94
135 182 61
92 107 92
16 93 94
71 183 62
127 105 60
92 21 25
102 56 57
124 147 89
152 141 36
177 13 83
146 82 46
156 150 26
9 37 4
111 143 19
111 43 81
141 11 56
58 73 3
27 72 86
67 70 72
59 6 37
88 83 36
114 23 19
176 166 88
70 99 71
11 99 92
33 58 5
37 35 43
169 64 31
67 123 83
139 175 83
51 134 88
179 11 7
9 150 2
58 147 73
183 75 20
114 57 17
128 103 81
54 118 17
91 93 82
133 63 61
118 11 71
79 39 43
67 173 25
4 64 61
28 70 47
63 160 14
51 2 53
108 96 40
118 59 4
11 120 43
84 23 94
108 12 46
41 1 19
174 12 14
118 80 63
37 115 12
159 153 11
17 33 2
152 117 42
24 152 67
8 51 12
122 105 84
184 2 74
90 96 16
123 159 85
171 152 6
131 112 23
156 179 43
49 149 1
62 66 63
121 95 8
82 37 69
4 119 10
167 20 30
64 28 67
18 4 39
109 127 9
138 86 16
80 17 66
6 71 54
13 10 90
126 157 13
118 137 21
7 68 46
44 138 59
147 74 40
95 27 32
74 51 98
114 6 41
155 5 40
173 91 64
56 38 75
7 121 57
169 79 5
90 98 38
130 10 21
66 162 37
134 102 9
124 91 48
159 148 30
174 64 15
77 171 16
17 146 13
81 160 91
27 13 3
5 143 88
13 158 82
172 66 44
183 178 80
178 123 11
32 57 68
144 140 2
2 92 98
183 127 34
175 47 28
12 171 88
72 52 83
15 97 19
85 155 38
12 113 83
48 26 88
106 177 88
64 99 81
158 178 67
133 89 22
110 21 98
84 117 68
15 173 14
159 157 92
116 103 65
116 158 1
163 39 41
149 18 7
74 143 50
176 177 47
114 84 95
184 138 45
84 27 67
29 52 86
83 92 48
65 144 93
55 107 19
179 72 83
71 121 7
11 21 9
149 175 75
171 31 55
182 151 27
54 126 1
72 98 27
125 25 81
140 15 15
50 163 100
94 51 38
179 183 35
53 105 39
106 133 58
115 51 63
85 36 100
145 120 90
147 131 11
175 93 93
84 12 28
154 185 34
14 164 59
135 146 72
63 80 50
53 24 50
96 78 77
170 60 42
138 13 35
59 147 55
145 152 15
54 40 55
135 180 70
149 99 93
44 8 96
38 104 67
85 15 98
82 33 6
111 145 63
149 156 75
26 131 21
108 59 79
55 90 28
51 102 97
65 162 96
126 156 56
36 68 93
138 163 100
50 176 52
75 7 61
2 38 9
182 169 30
132 39 79
28 39 52
147 51 1
42 80 1
81 68 60
15 140 92
59 84 12
127 91 72
32 45 60
168 146 71
64 172 33
80 11 88
122 15 4
108 25 94
133 167 89
98 8 22
37 128 60
169 64 86
181 160 41
179 11 62
78 67 76
81 95 55
155 159 78
7 110 28
111 8 7
143 49 27
142 52 65
57 143 46
87 103 73
16 148 98
71 167 85
6 48 28
163 110 68
172 23 26
101 154 54
23 89 93
148 152 29
117 80 53
163 49 58
140 174 34
173 18 59
159 1 76
127 153 24
160 96 28
71 160 82
160 82 93
35 145 97
128 26 37
23 95 29
79 150 87
163 3 63
38 149 65
122 56 18
63 114 74
95 62 95
88 55 42
180 112 90
5 149 83
172 72 39
6 55 44
95 37 38
11 103 50
40 155 56
106 169 64
32 63 63
181 102 49
145 61 7
42 170 28
13 131 85
69 15 57
28 167 48
142 35 74
2 107 98
41 3 12
171 78 31
12 88 11
54 166 18
88 126 43
132 105 99
69 45 84
42 79 31
91 57 89
175 89 67
121 82 16
117 158 70
115 123 32
1 19 45
10 52 37
29 129 25
149 116 5
61 41 73
175 124 24
175 69 88
115 81 35
66 45 96
74 141 83
154 103 61
99 161 28
158 13 72
134 144 61
89 36 70
53 35 39
137 48 4
29 9 81
56 128 60
144 13 97
90 6 46
99 80 39
57 62 83
145 181 58
101 170 24
179 105 73
181 152 4
165 61 55
80 89 10
29 180 84
93 128 37
121 164 68
45 96 93
41 84 34
88 17 5
158 56 11
116 157 6
114 84 29
83 98 56
161 163 17
7 40 15
127 87 46
24 89 28
17 183 27
161 166 59
6 122 60
14 165 97
170 154 12
60 65 89
126 182 30
100 178 62
56 93 79
11 86 72
176 73 45
67 50 12
79 180 46
141 134 18
13 169 43
46 112 47
121 18 71
151 85 63
157 110 78
3 102 63
135 37 100
97 10 80
22 164 70
23 159 16
175 112 40
98 92 1
133 116 72
99 12 2
64 175 23
32 106 28
28 41 19
37 38 88
49 60 94
95 82 49
173 32 23
35 158 11
118 162 95
94 64 32
125 115 66
106 131 40
33 182 47
163 133 37
144 34 24
34 14 59
3 90 66
160 141 15
183 129 3
141 178 37
142 13 31
87 76 76
92 158 19
44 102 15
22 106 78
84 61 96
137 144 88
134 14 98
134 88 47
121 10 85
74 27 64
73 92 45
152 92 25
168 146 5
101 113 95
157 58 22
56 180 37
174 107 35
97 139 99
8 82 92
32 98 42
87 59 1
69 37 60
143 73 89
139 66 58
31 60 46
29 88 53
70 25 3
90 145 69
92 116 35
99 181 66
11 1 81
121 52 95
46 28 15
114 115 68
23 160 92
75 46 84
14 125 27
168 72 32
9 61 70
79 66 27
156 45 96
33 19 15
39 103 35
88 180 92
73 87 64
67 42 96
102 98 69
21 59 69
79 176 20
120 141 32
69 10 61
165 106 42
50 60 29
122 72 17
74 111 17
85 102 67
101 115 9
60 112 1
155 172 85
83 79 28
173 22 98
7 126 40
96 61 46
87 88 18
69 25 76
92 34 100
139 119 18
182 131 48
32 143 3
33 28 77
96 13 5
1 100 89
2 95 35
86 48 36
4 107 2
74 118 33
42 156 77
31 124 57
95 159 96
47 2 40
147 120 37
172 66 33
13 94 86
40 53 76
167 41 91
39 171 7
11 100 49
102 92 92
49 47 76
163 162 16
177 123 67
108 72 48
149 127 47
89 129 60
161 168 66
3 93 56
31 87 3
40 1 7
110 38 27
146 152 79
131 70 41
31 107 66
62 111 25
120 121 49
145 7 81
121 183 72
43 44 1
182 75 21
150 47 27
131 107 44
27 52 81
135 151 55
31 177 17
56 49 64
20 130 72
94 79 89
121 153 85
68 129 11
148 44 1
136 142 60
41 60 38
144 135 10
46 45 48
28 144 81
165 56 8
164 179 54
161 49 64
136 75 6
86 127 32
144 96 55
125 168 11
44 92 79
156 16 13
54 142 92
125 71 78
170 155 39
90 113 38
94 138 36
102 154 57
32 80 30
43 30 79
8 175 96
175 140 49
79 76 57
41 49 37
83 41 4
144 91 61
114 76 98
175 14 95
181 98 78
71 158 12
78 96 2
132 155 14
100 108 7
125 175 27
170 127 98
127 172 50
101 125 39
143 96 7
26 129 58
181 107 19
70 152 42
18 49 15
176 117 11
102 117 3
63 29 6
66 62 63
185 19 76
84 109 84
37 35 87
142 145 97
184 68 1
70 90 66
153 182 34
123 91 12
3 180 27
87 154 64
4 20 99
77 156 5
146 105 87
139 124 54
115 147 15
79 173 87
50 179 59
18 97 69
27 111 98
87 128 11
143 165 83
46 70 67
3 134 32
107 127 83
3 34 94
81 42 46
2 61 79
63 54 12
10 90 76
13 18 12
151 17 67
180 70 82
48 133 40
35 99 91
108 101 91
151 7 22
93 162 65
2 12 79
44 109 99
93 134 3
126 137 21
176 70 33
125 105 38
55 92 89
3 4 43
168 118 95
83 26 72
140 71 29
72 175 100
2 40 33
92 58 98
90 133 19
79 26 23
38 50 88
13 57 17
165 157 35
32 102 57
18 92 88
173 70 49
5 107 88
150 34 9
169 137 54
172 157 85
10 83 49
112 159 43
178 32 75
103 151 81
139 108 99
147 99 33
50 39 38
42 169 71
132 145 52
137 59 7
131 140 34
63 165 98
163 141 12
76 143 65
35 15 2
41 100 31
53 81 36
98 113 36
122 7 77
161 182 56
159 169 25
182 103 17
132 28 2
66 100 34
115 42 45
157 13 13
117 7 61
54 140 88
169 153 11
158 172 67
175 20 90
97 151 72
156 36 64
62 169 85
15 148 1
2 69 50
147 185 86
78 25 43
170 111 75
175 138 82
102 155 95
160 119 3
167 75 36
169 72 59
10 82 39
157 69 66
143 67 45
170 108 6
150 61 17
101 54 80
153 100 61
23 76 7
35 165 3
82 129 78
159 16 89
97 19 37
182 170 84
38 111 30
148 128 50
117 171 24
77 57 92
69 93 32
137 33 4
45 26 36
56 158 62
142 106 90
43 113 11
151 83 100
84 68 4
3 88 9
99 170 55
48 98 21
169 176 8
55 137 63
138 129 25
180 25 55
40 138 80
147 47 98
144 17 46
142 57 90
24 21 17
83 65 2
175 118 86
69 109 97
42 143 44
158 44 16
25 157 87
76 123 82
23 18 15
92 35 59
20 42 27
36 115 20
86 90 60
130 84 97
86 148 38
176 80 63
47 80 17
109 137 83
87 4 54
22 18 75
142 154 36
31 144 29
40 17 32
9 86 32
105 28 91
155 34 6
26 133 3
134 178 87
110 31 68
107 157 4
125 129 87
57 183 41
23 162 6
180 62 71
143 152 78
61 137 95
116 131 89
177 90 28
52 175 20
117 59 38
133 17 44
148 67 29
26 73 73
183 184 62
11 115 91
66 29 62
149 6 43
150 97 50
96 176 39
160 11 28
44 61 100
52 30 46
118 92 51
153 94 97
26 98 22
91 123 16
87 17 6
75 160 67
18 85 6
158 51 45
185 151 98
2 91 77
138 45 57
69 53 43
77 165 1
116 58 82
89 58 35
11 168 75
52 108 87
70 11 70
113 139 46
181 59 46
22 170 78
123 174 78
103 182 25
45 36 53
41 129 47
83 43 94
49 3 46
45 29 13
25 73 55
158 39 48
72 30 60
86 4 19
111 38 91
94 6 18
179 74 67
98 83 7
87 61 25
15 13 57
110 108 18
61 157 63
74 181 78
79 3 94
157 72 56
7 89 39
85 84 15
30 183 20
144 150 25
123 174 91
94 20 74
83 130 76
154 178 50
93 138 5
115 75 72
184 93 75
105 101 43
175 178 75
111 8 77
63 88 78
97 80 5
31 122 94
37 159 59
93 50 77
169 147 46
184 44 75
50 141 77
174 164 8
162 61 77
46 125 84
34 144 79
181 88 63
131 13 48
25 162 2
42 178 67
166 128 8
74 2 89
73 100 18
10 107 30
105 66 62
15 153 50
175 179 17
18 147 92
185 46 7
56 172 2
175 156 70
52 156 9
22 67 97
139 65 26
57 124 79
49 86 70
94 179 80
173 118 50
76 110 64
57 41 81
37 115 29
21 26 28
38 56 28
64 157 77
47 70 68
53 168 73
98 32 31
85 39 83
86 130 90
39 9 68
42 18 91
13 179 24
99 89 37
33 20 93
12 45 61
88 1 54
130 98 74
160 86 2
7 174 72
119 143 45
72 22 23
9 84 28
125 180 10
45 74 24
44 184 7
69 70 39
78 103 31
61 133 82
149 92 68
177 53 67
62 48 92
169 109 9
125 25 72
180 156 41
34 145 34
52 135 84
141 51 77
81 168 40
75 49 36
129 89 85
119 52 48
28 68 88
95 87 63
105 10 35
145 60 67
43 173 9
77 59 85
61 43 44
7 44 83
119 140 97
172 96 11
105 131 32
30 173 58
10 33 70
119 182 13
179 111 42
167 61 61
145 129 22
15 9 31
19 1 81
42 129 56
6 176 70
104 64 15
135 81 55
36 89 22
14 96 67
83 41 6
89 117 78
174 158 44
48 171 79
173 44 90
63 11 62
151 131 64
20 111 37
107 72 15
181 156 21
160 39 61
53 105 43
168 151 19
86 134 50
101 90 47
28 81 40
37 40 46
153 136 28
123 102 52
35 41 18
48 144 97
162 182 46
136 177 32
136 144 84
165 160 80
120 153 73
7 104 83
5 64 54
48 118 44
5 124 68
146 66 40
15 73 29
93 83 54
112 144 34
135 4 77
185 10 29
88 137 89
85 47 54
19 177 27
179 2 4
145 163 33
173 50 83
23 128 76
99 158 18
150 21 2
53 128 3
111 100 1
171 107 67
137 127 33
174 176 47
156 27 15
142 45 53
139 82 59
108 10 83
179 80 45
108 29 96
48 106 47
29 21 56
35 159 23
98 172 13
150 99 43
138 156 64
158 79 54
129 120 40
156 165 70
63 54 14
104 13 39
71 9 25
85 89 64
132 149 76
39 142 47
99 30 75
54 23 68
85 28 54
6 55 35
92 22 26
96 147 49
129 30 2
98 10 72
54 160 73
87 17 74
180 3 30
9 39 1
50 39 27
110 48 22
102 9 17
100 75 87
52 154 42
8 63 4
184 148 66
34 86 72
170 31 58
79 10 44
180 114 19
155 126 26
50 76 30
183 42 23
83 179 23
77 100 61
8 97 2
68 146 46
95 85 83
25 65 3
82 180 19
185 157 38
161 106 50
183 3 68
136 102 49
69 38 72
50 8 17
45 4 24
181 141 8
54 78 17
63 116 87
42 14 14
104 56 99
123 99 93
45 6 70
117 26 63
182 83 64
30 47 42
156 14 35
34 10 90
2 88 89
139 105 32
137 85 62
34 54 96
68 48 9
73 1 67
1 183 36
40 150 66
145 24 65
60 93 58
47 155 46
77 97 32
2 122 87
79 109 36
169 40 15
35 98 2
78 97 93
162 165 81
161 46 12
76 82 57
182 8 11
174 171 79
92 115 58
142 65 78
4 25 3
37 6 33
36 28 27
102 57 84
107 116 43
9 166 31
85 184 4
60 74 85
21 11 81
17 123 88
109 6 20
128 109 65
46 147 32
157 4 87
19 171 76
143 110 94
141 49 86
161 173 66
136 147 47
12 73 70
179 158 88
44 133 16
116 124 62
59 69 60
84 170 17
87 104 45
104 134 8
185 159 73
153 111 77
67 184 60
173 9 67
19 87 55
84 26 9
141 86 89
5 30 98
118 92 27
75 177 47
55 22 78
141 118 78
40 36 34
134 60 84
182 54 32
113 178 14
17 178 37
31 118 2
80 95 71
96 129 61
38 95 64
109 91 77
41 104 30
125 4 81
32 29 41
157 43 28
146 177 34
144 63 56
182 154 91
154 132 82
104 143 70
97 21 98
128 171 74
175 104 45
85 15 36
182 169 76
164 56 17
91 47 10
168 40 14
34 138 62
54 135 1
160 13 63
3 164 19
32 27 89
168 42 23
66 140 40
74 156 61
121 101 86
29 89 40
79 182 72
185 93 82
169 171 29
41 27 52
144 185 22
176 151 66
169 55 83
44 60 22
63 108 63
123 146 5
100 71 37
80 183 96
60 117 94
37 60 93
46 107 70
91 12 29
82 84 3
169 6 46
142 145 46
175 2 10
43 19 81
109 41 94
122 3 53
32 110 100
82 118 1
114 185 10
174 42 58
65 159 5
105 9 93
104 33 73
153 151 81
119 19 36
76 133 88
143 56 89
110 171 63
126 139 3
31 145 94
103 163 14
53 33 63
101 32 2
160 40 34
136 28 98
93 134 60
6 30 33
31 141 96
102 169 61
137 159 53
105 71 45
127 134 70
16 12 3
92 155 88
177 145 100
90 41 73
134 64 57
143 118 78
45 8 77
135 179 11
92 71 94
14 20 99
128 103 87
48 39 61
18 52 73
99 64 20
180 49 93
77 146 3
79 84 21
86 38 19
32 84 60
58 163 23
23 37 83
161 4 57
91 23 29
35 50 40
27 31 37
57 125 64
165 64 49
129 85 6
59 63 82
7 50 49
95 169 24
69 131 62
11 36 55
131 43 37
138 158 70
123 65 42
54 29 72
62 45 93
143 164 22
2 19 44
146 132 7
128 5 50
104 75 59
155 65 84
161 129 65
94 63 15
102 79 36
66 107 94
169 24 62
33 2 28
158 133 75
65 27 77
38 88 90
9 168 11
121 14 62
182 180 65
16 83 17
172 27 45
82 45 20
133 115 68
114 131 42
38 33 46
169 12 65
4 132 76
53 169 34
170 127 76
125 153 17
153 155 54
109 19 14
44 99 73
12 85 14
53 25 26
16 110 12
160 93 44
178 96 22
158 181 65
175 103 37
70 116 97
129 117 65
173 10 81
111 88 61
19 43 67
173 4 7
37 70 86
136 87 7
43 30 70
40 156 6
108 150 12
154 84 83
158 26 83
30 43 58
78 137 31
168 154 50
53 168 88
39 32 67
8 15 27
12 52 79
39 51 80
149 162 21
181 184 28
60 64 81
91 128 54
79 125 61
106 110 40
49 36 25
7 137 20
21 23 95
172 56 62
80 145 68
24 70 87
140 47 81
52 72 87
154 181 29
26 122 9
58 104 61
126 103 38
174 139 33
182 160 82
97 155 89
149 74 29
101 65 100
130 132 87
93 76 40
116 130 66
84 61 34
134 14 36
120 79 5
86 58 57
52 42 100
58 113 2
13 92 97
103 183 65
72 118 96
128 55 75
109 165 94
126 75 60
169 14 100
112 174 23
21 145 98
163 29 59
108 128 64
91 151 14
184 103 70
144 58 9
51 9 20
62 101 54
69 182 93
150 79 53
5 124 70
1 71 10
79 108 70
3 69 79
183 140 49
57 128 54
172 12 5
67 95 69
59 98 24
176 35 67
17 64 60
94 29 2
5 133 11
107 154 69
135 170 4
141 140 83
54 35 67
50 144 69
124 129 96
44 100 41
59 94 26
65 18 57
146 156 56
155 49 61
106 130 8
57 53 1
131 41 70
154 53 99
181 167 50
31 50 33
5 45 19
6 65 82
35 78 36
101 140 4
44 56 92
9 14 54
105 145 49
139 96 80
74 56 19
115 17 30
16 11 99
120 148 94
21 70 58
108 158 77
54 32 75
9 185 57
154 157 48
84 2 96
78 118 20
156 54 96
53 9 3
159 14 21
167 157 83
73 52 58
93 171 10
